pair_id,doi_r,title_r,abstract_r,year_r,authors_r,journal_r,url_r,openalex_id_r,source,ref_r,filter_status,filter_method,filter_evidence,filter_confidence,original_match_type,original_match_confidence,classify_llm_model,oa_work_id_r,oa_work_id_o,study_r,doi_o,title_o,study_o,year_o,authors_o,ref_o,bibtex_ref_o,bibtex_ref_r,link_method,link_evidence,link_confidence,link_llm_model,screen_categories,prescreen_verdict,doi_o_verification,pdf_source,parse_method,outcome,outcome_phrase,outcome_confidence,out_quote_source,outcome_reasoning,outcome_computation,outcome_computational_quote,out_quote_computational_source,outcome_robustness,outcome_robustness_quote,out_quote_robust_source,outcome_llm_model,type,original_rank,n_originals
3d48b2de1711046ca46dd17e0a6234b4,10.25384/sage.13631384.v1,"sj-pdf-2-amp-10.1177_2515245920917334 – Supplemental material for Many Labs 5: Registered Replication of Shnabel and Nadler (2008), Study 4","Supplemental material, sj-pdf-2-amp-10.1177_2515245920917334 for Many Labs 5: Registered Replication of Shnabel and Nadler (2008), Study 4 by Erica Baranski, Ernest Baskin, Sean Coary, Charles R. Ebersole, Lacy E. Krueger, Ljiljana B. Lazarević, Jeremy K. Miller, Ana Orlić, Matthew R. Penner, Danka Purić, Sean C. Rife, Leigh Ann Vaughn, Aaron L. Wichman and Iris Žeželj in Advances in Methods and Practices in Psychological Science",2021,"Baranski, Erica; Baskin, Ernest; Coary, Sean; Ebersole, Charles R.; Krueger, Lacy E.; Lazarević, Ljiljana B.; Miller, Jeremy K.; Orlić, Ana; Penner, Matthew R.; Purić, Danka; Rife, Sean C.; Vaughn, Leigh Ann; Wichman, Aaron L.; Žeželj, Iris",Figshare,,https://openalex.org/W6926473237,openalex_snapshot,Erica · 2021 · Figshare,replication,screen,rule:replication-claim-cited-title; Registered Replication,high,single_original,low,,W6926473237,,,,,,,,,,"@article{Baranski_2021, title={sj-pdf-2-amp-10.1177_2515245920917334 – Supplemental material for Many Labs 5: Registered Replication of Shnabel and Nadler (2008), Study 4}, author={Baranski, Erica and Baskin, Ernest and Coary, Sean and Ebersole, Charles R. and Krueger, Lacy E. and Lazarević, Ljiljana B. and Miller, Jeremy K. and Orlić, Ana and Penner, Matthew R. and Purić, Danka and Rife, Sean C. and Vaughn, Leigh Ann and Wichman, Aaron L. and Žeželj, Iris}, journal={Figshare}, year={2021}, doi={10.25384/sage.13631384.v1}, url={https://doi.org/10.25384/sage.13631384.v1}}",target_pending,"Many Labs 5: Registered Replication of Shnabel and Nadler (2008), Study 4",low,gemini-3-flash-preview,clearly_declared,,skipped,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1
83f02ad82369c50178266dc36941ee24,10.25384/sage.7884713,"MeierSupplementalMaterial_rev – Supplemental material for Is There a Positive Association Between Working Memory Capacity and Mind Wandering in a Low-Demand Breathing Task? A Preregistered Replication of a Study by Levinson, Smallwood, and Davidson (2012)","Supplemental material, MeierSupplementalMaterial_rev for Is There a Positive Association Between Working Memory Capacity and Mind Wandering in a Low-Demand Breathing Task? A Preregistered Replication of a Study by Levinson, Smallwood, and Davidson (2012) by Matt E. Meier in Psychological Science",2019,"Meier, Matt E.",Sage Journals Data,https://doi.org/10.25384/sage.7884713,https://openalex.org/W6889128885,openalex_snapshot,E. · 2019 · Sage Journals Data,replication,screen,rule:replication-claim-cited-title; Preregistered Replication,high,single_original,low,,W6889128885,,,,,,,,,,"@article{Meier_2019, title={MeierSupplementalMaterial_rev – Supplemental material for Is There a Positive Association Between Working Memory Capacity and Mind Wandering in a Low-Demand Breathing Task? A Preregistered Replication of a Study by Levinson, Smallwood, and Davidson (2012)}, author={Meier, Matt E.}, journal={Sage Journals Data}, year={2019}, doi={10.25384/sage.7884713}, url={https://doi.org/10.25384/sage.7884713}}",target_pending,"A Preregistered Replication of a Study by Levinson, Smallwood, and Davidson (2012)",low,gemini-3-flash-preview,clearly_declared,,skipped,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1
20dd5fe768c90a7b2e791a10dd3bf4ec,10.25384/sage.c.5020529.v1,"Registered Replication Report on Fischer, Castel, Dodd, and Pratt (2003)","The attentional spatial-numerical association of response codes (Att-SNARC) effect (Fischer, Castel, Dodd, &amp; Pratt, 2003)—the finding that participants are quicker to detect left-side targets when the targets are preceded by small numbers and quicker to detect right-side targets when they are preceded by large numbers—has been used as evidence for <i>embodied</i> number representations and to support strong claims about the link between number and space (e.g., a mental number line). We attempted to replicate Experiment 2 of Fischer et al. by collecting data from 1,105 participants at 17 labs. Across all 1,105 participants and four interstimulus-interval conditions, the proportion of times the effect we observed was positive (i.e., directionally consistent with the original effect) was .50. Further, the effects we observed both within and across labs were minuscule and incompatible with those observed by Fischer et al. Given this, we conclude that we failed to replicate the effect reported by Fischer et al. In addition, our analysis of several participant-level moderators (finger-counting habits, reading and writing direction, handedness, and mathematics fluency and mathematics anxiety) revealed no substantial moderating effects. Our results indicate that the Att-SNARC effect cannot be used as evidence to support strong claims about the link between number and space.",2020,"Colling, Lincoln J.; Szűcs, Dénes; Marco, Damiano De; Cipora, Krzysztof; Ulrich, Rolf; Hans-Christoph Nuerk; Soltanlou, Mojtaba; Bryce, Donna; Sau-Chin Chen; Schroeder, Philipp Alexander; Henare, Dion T.; Chrystall, Christine K.; Corballis, Paul M.; Ansari, Daniel; Goffin, Celia; H. Moriah Sokolowski; Hancock, Peter J. B.; Millen, Ailsa E.; Langton, Stephen R. H.; Holmes, Kevin J.; Saviano, Mark S.; Tummino, Tia A.; Lindemann, Oliver; Zwaan, Rolf A.; Jiří Lukavský; Becková, Adéla; Vranka, Marek A.; Cutini, Simone; Mammarella, Irene Cristina; Mulatti, Claudio; Bell, Raoul; Buchner, Axel; Mieth, Laura; Röer, Jan Philipp; Klein, Elise; Huber, Stefan; Moeller, Korbinian; Ocampo, Brenda; Lupiáñez, Juan; Ortiz-Tudela, Javier; Juanma De La Fuente; Santiago, Julio; Ouellet, Marc; Hubbard, Edward M.; Toomarian, Elizabeth Y.; Job, Remo; Treccani, Barbara; Blakeley B. McShane",Sage Journals Data,https://doi.org/10.25384/sage.c.5020529.v1,https://openalex.org/W6964394381,openalex_snapshot,J. · 2020 · Sage Journals Data,replication,screen,rule:replication-claim-cited-title; Registered Replication,high,single_original,low,,W6964394381,,,,,,,,,,"@article{Colling_2020, title={Registered Replication Report on Fischer, Castel, Dodd, and Pratt (2003)}, author={Colling, Lincoln J. and Szűcs, Dénes and Marco, Damiano De and Cipora, Krzysztof and Ulrich, Rolf and Hans-Christoph Nuerk and Soltanlou, Mojtaba and Bryce, Donna and Sau-Chin Chen and Schroeder, Philipp Alexander and Henare, Dion T. and Chrystall, Christine K. and Corballis, Paul M. and Ansari, Daniel and Goffin, Celia and H. Moriah Sokolowski and Hancock, Peter J. B. and Millen, Ailsa E. and Langton, Stephen R. H. and Holmes, Kevin J. and Saviano, Mark S. and Tummino, Tia A. and Lindemann, Oliver and Zwaan, Rolf A. and Jiří Lukavský and Becková, Adéla and Vranka, Marek A. and Cutini, Simone and Mammarella, Irene Cristina and Mulatti, Claudio and Bell, Raoul and Buchner, Axel and Mieth, Laura and Röer, Jan Philipp and Klein, Elise and Huber, Stefan and Moeller, Korbinian and Ocampo, Brenda and Lupiáñez, Juan and Ortiz-Tudela, Javier and Juanma De La Fuente and Santiago, Julio and Ouellet, Marc and Hubbard, Edward M. and Toomarian, Elizabeth Y. and Job, Remo and Treccani, Barbara and Blakeley B. McShane}, journal={Sage Journals Data}, year={2020}, doi={10.25384/sage.c.5020529.v1}, url={https://doi.org/10.25384/sage.c.5020529.v1}}",target_pending,"We attempted to replicate Experiment 2 of Fischer et al. by collecting data from 1,105 participants at 17 labs.",low,gemini-3-flash-preview,clearly_declared|context_transfer,,skipped,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1
a90f1c79d5663aad9773ad65c5b111b3,10.25384/sage.c.5329600,"Asking People to Explain Complex Policies Does Not Increase Political Moderation: Three Preregistered Failures to Closely Replicate Fernbach, Rogers, Fox, and Sloman’s (2013) Findings","Fernbach et al. (2013) found that political extremism and partisan in-group favoritism can be reduced by asking people to provide mechanistic explanations for complex policies, thus making their lack of procedural-policy knowledge salient. Given the practical importance of these findings, we conducted two preregistered close replications of Fernbach et al.’s Experiment 2 (Replication 1a: <i>N</i> = 306; Replication 1b: <i>N</i> = 405) and preregistered close and conceptual replications of Fernbach et al.’s Experiment 3 (Replication 2: <i>N</i> = 343). None of the key effects were statistically significant, and only one survived a small-telescopes analysis. Although participants reported less policy understanding after providing mechanistic policy explanations, policy-position extremity and in-group favoritism were unaffected. That said, well-established findings that providing justifications for prior beliefs strengthens those beliefs, and well-established findings of in-group favoritism, were replicated. These findings suggest that providing mechanistic explanations increases people’s recognition of their ignorance but is unlikely to increase their political moderation, at least under these conditions.",2021,"Crawford, Jarret T.; Ruscio, John",Sage Journals Data,https://doi.org/10.25384/sage.c.5329600,https://openalex.org/W6889081339,openalex_snapshot,T. · 2021 · Sage Journals Data,replication,screen,rule:replication-claim-cited-title; Failures to Closely Replicate,high,single_original,low,,W6889081339,,,,,,,,,,"@article{Crawford_2021, title={Asking People to Explain Complex Policies Does Not Increase Political Moderation: Three Preregistered Failures to Closely Replicate Fernbach, Rogers, Fox, and Sloman’s (2013) Findings}, author={Crawford, Jarret T. and Ruscio, John}, journal={Sage Journals Data}, year={2021}, doi={10.25384/sage.c.5329600}, url={https://doi.org/10.25384/sage.c.5329600}}",target_pending,"we conducted two preregistered close replications of Fernbach et al.’s Experiment 2 (Replication 1a: N = 306; Replication 1b: N = 405) and preregistered close and conceptual replications of Fernbach et al.’s Experiment 3 (Replication 2: N = 343).; stated_count=3 studies, identified=1, unidentified=0 — does not reconcile",low,gemini-3-flash-preview,clearly_declared,,skipped,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1
1c4959829a18a416a8d315ae2915d591,10.25384/sage.13238127.v1,"Ebersole_AMPPSOpenPracticesDisclosure – Supplemental material for Many Labs 5: Registered Replication of Payne, Burkley, and Stokes (2008), Study 4","Supplemental material, Ebersole_AMPPSOpenPracticesDisclosure for Many Labs 5: Registered Replication of Payne, Burkley, and Stokes (2008), Study 4 by Charles R. Ebersole, Luca Andrighetto, Erica Casini, Carlo Chiorri, Anna Dalla Rosa, Filippo Domaneschi, Ian Ferguson, Emily Fryberger, Mauro Giacomantonio, Jon Grahe, Jennifer Joy-Gaba, Eleanor V. Langford, Austin Lee Nichols, Angelo Panno, Kimberly P. Parks, Emanuele Preti, Juliette Richetin and Michelangelo Vianello in Advances in Methods and Practices in Psychological Science",2020,"Ebersole, Charles R.; Andrighetto, Luca; Casini, Erica; Chiorri, Carlo; Rosa, Anna Dalla; Domaneschi, Filippo; Ferguson, Ian R.; Fryberger, Emily; Giacomantonio, Mauro; Grahe, Jon E.; Joy-Gaba, Jennifer A.; Langford, Eleanor V.; Nichols, Austin Lee; Panno, Angelo; Parks, Kimberly P.; Preti, Emanuele; Richetin, Juliette; Vianello, Michelangelo",Figshare,,https://openalex.org/W6926322370,openalex_snapshot,R. · 2020 · Figshare,replication,screen,rule:replication-claim-cited-title; Registered Replication,high,single_original,low,,W6926322370,,,,,,,,,,"@article{Ebersole_2020, title={Ebersole_AMPPSOpenPracticesDisclosure – Supplemental material for Many Labs 5: Registered Replication of Payne, Burkley, and Stokes (2008), Study 4}, author={Ebersole, Charles R. and Andrighetto, Luca and Casini, Erica and Chiorri, Carlo and Rosa, Anna Dalla and Domaneschi, Filippo and Ferguson, Ian R. and Fryberger, Emily and Giacomantonio, Mauro and Grahe, Jon E. and Joy-Gaba, Jennifer A. and Langford, Eleanor V. and Nichols, Austin Lee and Panno, Angelo and Parks, Kimberly P. and Preti, Emanuele and Richetin, Juliette and Vianello, Michelangelo}, journal={Figshare}, year={2020}, doi={10.25384/sage.13238127.v1}, url={https://doi.org/10.25384/sage.13238127.v1}}",target_pending,"Many Labs 5: Registered Replication of Payne, Burkley, and Stokes (2008), Study 4",low,gemini-3-flash-preview,clearly_declared,,skipped,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1
b0ef59f0a2453f1e5e4497dead2128e4,10.25384/sage.13631381.v1,"sj-docx-1-amp-10.1177_2515245920917334 – Supplemental material for Many Labs 5: Registered Replication of Shnabel and Nadler (2008), Study 4","Supplemental material, sj-docx-1-amp-10.1177_2515245920917334 for Many Labs 5: Registered Replication of Shnabel and Nadler (2008), Study 4 by Erica Baranski, Ernest Baskin, Sean Coary, Charles R. Ebersole, Lacy E. Krueger, Ljiljana B. Lazarević, Jeremy K. Miller, Ana Orlić, Matthew R. Penner, Danka Purić, Sean C. Rife, Leigh Ann Vaughn, Aaron L. Wichman and Iris Žeželj in Advances in Methods and Practices in Psychological Science",2021,"Baranski, Erica; Baskin, Ernest; Coary, Sean; Ebersole, Charles R.; Krueger, Lacy E.; Lazarević, Ljiljana B.; Miller, Jeremy K.; Orlić, Ana; Penner, Matthew R.; Purić, Danka; Rife, Sean C.; Vaughn, Leigh Ann; Wichman, Aaron L.; Žeželj, Iris",Figshare,https://figshare.com/articles/journal_contribution/sj-docx-1-amp-10_1177_2515245920917334_Supplemental_material_for_Many_Labs_5_Registered_Replication_of_Shnabel_and_Nadler_2008_Study_4/13631381,https://openalex.org/W6963890306,openalex_snapshot,Erica · 2021 · Figshare,replication,screen,rule:replication-claim-cited-title; Registered Replication,high,single_original,low,,W6963890306,,,,,,,,,,"@article{Baranski_2021, title={sj-docx-1-amp-10.1177_2515245920917334 – Supplemental material for Many Labs 5: Registered Replication of Shnabel and Nadler (2008), Study 4}, author={Baranski, Erica and Baskin, Ernest and Coary, Sean and Ebersole, Charles R. and Krueger, Lacy E. and Lazarević, Ljiljana B. and Miller, Jeremy K. and Orlić, Ana and Penner, Matthew R. and Purić, Danka and Rife, Sean C. and Vaughn, Leigh Ann and Wichman, Aaron L. and Žeželj, Iris}, journal={Figshare}, year={2021}, doi={10.25384/sage.13631381.v1}, url={https://doi.org/10.25384/sage.13631381.v1}}",target_pending,"Many Labs 5: Registered Replication of Shnabel and Nadler (2008), Study 4",low,gemini-3-flash-preview,clearly_declared,,skipped,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1
558996225a6efbf69eb213eae3ef36b3,10.25384/sage.16725721.v1,sj-docx-1-aut-10.1177_13623613211039387 – Supplemental material for Anthropomorphic tendencies in autism: A conceptual replication and extension of White and Remington (2019) and preliminary development of a novel anthropomorphism measure,"Supplemental material, sj-docx-1-aut-10.1177_13623613211039387 for Anthropomorphic tendencies in autism: A conceptual replication and extension of White and Remington (2019) and preliminary development of a novel anthropomorphism measure by Rachel A Clutterbuck, Punit Shah, Hok Sze Leung, Mitchell J Callan, Natalia Gjersoe and Lucy A Livingston in Autism",2021,"Clutterbuck, Rachel A; Shah, Punit; Leung, Hok Sze; Callan, Mitchell J; Gjersoe, Natalia; Livingston, Lucy A",Figshare,https://figshare.com/articles/journal_contribution/sj-docx-1-aut-10_1177_13623613211039387_Supplemental_material_for_Anthropomorphic_tendencies_in_autism_A_conceptual_replication_and_extension_of_White_and_Remington_2019_and_preliminary_development_of_a_novel_anthropomorphism_measure/16725721,https://openalex.org/W6889125325,openalex_snapshot,A · 2021 · Figshare,replication,screen,rule:replication-claim-cited-title; replication and extension,high,single_original,low,,W6889125325,,,,,,,,,,"@article{Clutterbuck_2021, title={sj-docx-1-aut-10.1177_13623613211039387 – Supplemental material for Anthropomorphic tendencies in autism: A conceptual replication and extension of White and Remington (2019) and preliminary development of a novel anthropomorphism measure}, author={Clutterbuck, Rachel A and Shah, Punit and Leung, Hok Sze and Callan, Mitchell J and Gjersoe, Natalia and Livingston, Lucy A}, journal={Figshare}, year={2021}, doi={10.25384/sage.16725721.v1}, url={https://doi.org/10.25384/sage.16725721.v1}}",target_pending,A conceptual replication and extension of White and Remington (2019),low,gemini-3-flash-preview,clearly_declared|other,,skipped,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1
4f00e1b6b4bc5e7e25aea63b330cd1d4,10.25384/sage.13238139,"Buttrick_AMPPSOpenPracticesDisclosure_v1_0 – Supplemental material for Many Labs 5: Registered Replication of Vohs and Schooler (2008), Experiment 1","Supplemental material, Buttrick_AMPPSOpenPracticesDisclosure_v1_0 for Many Labs 5: Registered Replication of Vohs and Schooler (2008), Experiment 1 by Nicholas R. Buttrick, Balazs Aczel, Lena F. Aeschbach, Bence E. Bakos, Florian Brühlmann, Heather M. Claypool, Joachim Hüffmeier, Marton Kovacs, Kurt Schuepfer, Peter Szecsi, Attila Szuts, Orsolya Szöke, Manuela Thomae, Ann-Kathrin Torka, Ryan J. Walker and Michael J. Wood in Advances in Methods and Practices in Psychological Science",2020,"Buttrick, Nicholas R.; Balazs Aczel; Aeschbach, Lena F.; Bakos, Bence E.; Brühlmann, Florian; Claypool, Heather M.; Hüffmeier, Joachim; Marton Kovacs; Schuepfer, Kurt; Szecsi, Peter; Szuts, Attila; Szöke, Orsolya; Thomae, Manuela; Ann-Kathrin Torka; Walker, Ryan J.; Wood, Michael J.",Sage Journals Data,https://doi.org/10.25384/sage.13238139,https://openalex.org/W6926548772,openalex_snapshot,R. · 2020 · Sage Journals Data,replication,screen,rule:replication-claim-cited-title; Registered Replication,high,single_original,low,,W6926548772,,,,,,,,,,"@article{Buttrick_2020, title={Buttrick_AMPPSOpenPracticesDisclosure_v1_0 – Supplemental material for Many Labs 5: Registered Replication of Vohs and Schooler (2008), Experiment 1}, author={Buttrick, Nicholas R. and Balazs Aczel and Aeschbach, Lena F. and Bakos, Bence E. and Brühlmann, Florian and Claypool, Heather M. and Hüffmeier, Joachim and Marton Kovacs and Schuepfer, Kurt and Szecsi, Peter and Szuts, Attila and Szöke, Orsolya and Thomae, Manuela and Ann-Kathrin Torka and Walker, Ryan J. and Wood, Michael J.}, journal={Sage Journals Data}, year={2020}, doi={10.25384/sage.13238139}, url={https://doi.org/10.25384/sage.13238139}}",target_pending,"Registered Replication of Vohs and Schooler (2008), Experiment 1",low,gemini-3-flash-preview,clearly_declared,,skipped,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1
8244ddd98e0e1031db3de6cdea645341,10.25384/sage.12212567,Bejjani_Supplemental_Material_rev – Supplemental material for Disentangling the Roles of Cue Visibility and Knowledge in Adjusting Cognitive Control: A Preregistered Direct Replication of the Farooqui and Manly (2015) Study,"Supplemental material, Bejjani_Supplemental_Material_rev for Disentangling the Roles of Cue Visibility and Knowledge in Adjusting Cognitive Control: A Preregistered Direct Replication of the Farooqui and Manly (2015) Study by Christina Bejjani, Jack Dolgin, Ziwei Zhang and Tobias Egner in Psychological Science",2020,"Bejjani, Christina; Dolgin, Jack; Ziwei Zhang; Egner, Tobias",Sage Journals Data,https://doi.org/10.25384/sage.12212567,https://openalex.org/W6907935484,openalex_snapshot,Christina · 2020 · Sage Journals Data,replication,screen,rule:replication-claim-cited-title; Direct Replication,high,single_original,low,,W6907935484,,,,,,,,,,"@article{Bejjani_2020, title={Bejjani_Supplemental_Material_rev – Supplemental material for Disentangling the Roles of Cue Visibility and Knowledge in Adjusting Cognitive Control: A Preregistered Direct Replication of the Farooqui and Manly (2015) Study}, author={Bejjani, Christina and Dolgin, Jack and Ziwei Zhang and Egner, Tobias}, journal={Sage Journals Data}, year={2020}, doi={10.25384/sage.12212567}, url={https://doi.org/10.25384/sage.12212567}}",target_pending,A Preregistered Direct Replication of the Farooqui and Manly (2015) Study,low,gemini-3-flash-preview,clearly_declared,,skipped,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1
b6194fc2651ad90cccb796c849a4875d,10.25384/sage.c.6001047.v1,Is what is beautiful good and still more accurately understood? A replication and extension of Lorenzo et al. (2010),"Is what is beautiful good and more accurately understood? Lorenzo et al. (2010) explored this question and found that more attractive targets (as per consensus) were judged more positively and accurately. Perceivers’ specific (idiosyncratic) ratings of targets’ attractiveness were also related to more positive and accurate impressions, but the latter was only true for highly consensually attractive targets. With a larger sample (<i>N</i> = 547), employing a round-robin study design, we aimed to replicate and extend these findings by (1) using a more reliable accuracy criterion, (2) using a direct measure of positive personality impressions, and (3) exploring attention as a potential mechanism of these links. We found that targets’ consensual attractiveness was not significantly related to the positivity or the accuracy of impressions. Replicating the original findings, idiosyncratic attractiveness was related to more positive impressions. The association between idiosyncratic attractiveness and accuracy was again dependent on consensual attractiveness, but here, idiosyncratic attractiveness was associated with lower accuracy for less consensually attractive targets. Perceivers’ attention helped explain these associations. These results partially replicate the original findings while also providing new insight: What is beautiful to the beholder is good but is less accurately understood if the target is consensually less attractive.",2022,"Tissera, Hasagani; Lydon, John E; Human, Lauren J",Sage Journals Data,https://doi.org/10.25384/sage.c.6001047.v1,https://openalex.org/W6907815166,openalex_snapshot,Hasagani · 2022 · Sage Journals Data,replication,screen,rule:replication-claim-cited-title; replication and extension,high,single_original,low,,W6907815166,,,,,,,,,,"@article{Tissera_2022, title={Is what is beautiful good and still more accurately understood? A replication and extension of Lorenzo et al. (2010)}, author={Tissera, Hasagani and Lydon, John E and Human, Lauren J}, journal={Sage Journals Data}, year={2022}, doi={10.25384/sage.c.6001047.v1}, url={https://doi.org/10.25384/sage.c.6001047.v1}}",target_pending,we aimed to replicate and extend these findings,low,gemini-3-flash-preview,clearly_declared,,skipped,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1
bc09d020c7b4efbbe08b2745ab371f2d,10.25384/sage.c.5207605.v1,"Many Labs 5: Registered Replication of Förster, Liberman, and Kuschel’s (2008) Study 1","In a test of their global-/local-processing-style model, Förster, Liberman, and Kuschel (2008) found that people assimilate a primed concept (e.g., “aggressive”) into their social judgments after a <i>global</i> prime (e.g., they rate a person as being more aggressive than do people in a no-prime condition) but contrast their judgment away from the primed concept after a <i>local</i> prime (e.g., they rate the person as being less aggressive than do people in a no prime-condition). This effect was not replicated by Reinhard (2015) in the Reproducibility Project: Psychology. However, the authors of the original study noted that the replication could not provide a test of the moderation effect because priming did not occur. They suggested that the primes might have been insufficiently applicable and the scenarios insufficiently ambiguous to produce priming. In the current replication project, we used both Reinhard’s protocol and a revised protocol that was designed to increase the likelihood of priming, to test the original authors’ suggested explanation for why Reinhard did not observe the moderation effect. Teams from nine universities contributed to this project. We first conducted a pilot study (<i>N</i> = 530) and successfully selected ambiguous scenarios for each site. We then pilot-tested the aggression prime at five different sites (<i>N</i> = 363) and found that it did not successfully produce priming. In agreement with the first author of the original report, we replaced the prime with a task that successfully primed aggression (hostility) in a pilot study by McCarthy et al. (2018). In the final replication study (<i>N</i> = 1,460), we did not find moderation by protocol type, and judgment patterns in both protocols were inconsistent with the effects observed in the original study. We discuss these findings and possible explanations.",2020,"IJzerman, Hans; Ropovik, Ivan; Ebersole, Charles R.; Tidwell, Natasha D.; Łukasz Markiewicz; Lima, Tiago Jessé Souza De; Wolf, Daniel; Novak, Sarah A.; W. Matthew Collins; Menon, Madhavi; Souza, Luana Elayne Cunha De; Przemysław Sawicki; Boucher, Leanne; Michał Białek; Idzikowska, Katarzyna; Razza, Timothy S.; Kraus, Sue; Weissgerber, Sophia C.; Baník, Gabriel; Kołodziej, Sabina; Babincak, Peter; Schütz, Astrid; R. Weylin Sternglanz; Gawryluk, Katarzyna; Sullivan, Gavin Brent; Day, Chris R.",Sage Journals Data,https://doi.org/10.25384/sage.c.5207605.v1,https://openalex.org/W6908098685,openalex_snapshot,Hans · 2020 · Sage Journals Data,replication,screen,rule:replication-claim-cited-title; Registered Replication,high,single_original,low,,W6908098685,,,,,,,,,,"@article{IJzerman_2020, title={Many Labs 5: Registered Replication of Förster, Liberman, and Kuschel’s (2008) Study 1}, author={IJzerman, Hans and Ropovik, Ivan and Ebersole, Charles R. and Tidwell, Natasha D. and Łukasz Markiewicz and Lima, Tiago Jessé Souza De and Wolf, Daniel and Novak, Sarah A. and W. Matthew Collins and Menon, Madhavi and Souza, Luana Elayne Cunha De and Przemysław Sawicki and Boucher, Leanne and Michał Białek and Idzikowska, Katarzyna and Razza, Timothy S. and Kraus, Sue and Weissgerber, Sophia C. and Baník, Gabriel and Kołodziej, Sabina and Babincak, Peter and Schütz, Astrid and R. Weylin Sternglanz and Gawryluk, Katarzyna and Sullivan, Gavin Brent and Day, Chris R.}, journal={Sage Journals Data}, year={2020}, doi={10.25384/sage.c.5207605.v1}, url={https://doi.org/10.25384/sage.c.5207605.v1}}",target_pending,"Many Labs 5: Registered Replication of Förster, Liberman, and Kuschel’s (2008) Study 1",low,gemini-3-flash-preview,clearly_declared|context_transfer,,skipped,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1
32e29cc31ad855691bee29f1927ac331,10.25384/sage.c.4143473,Reading Literary Fiction and Theory of Mind: Three Preregistered Replications and Extensions of Kidd and Castano (2013),"Scholars from diverse disciplines have proposed that reading fiction improves intersubjective capacities. Experiments have yielded mixed evidence that reading literary fiction improves performance on the Reading the Mind in the Eyes Test, a test of Theory of Mind. Three preregistered experiments revealed mixed results. Applying the “small telescopes” method developed by Simonsohn revealed two uninformative failures to replicate and one successful replication. On a measure of the importance of intentions to moral judgments, results were more mixed, with one significant effect in the expected direction, one nonsignificant effect, and one significant effect in the unexpected direction. In addition, two experiments yielded support for the exploratory but preregistered hypothesis that characters in popular fiction are perceived as more predictable and stereotypic than those in literary fiction. These findings help clarify the sociocognitive effects of reading literary fiction and refine questions for future research.",2018,"Kidd, David; Castano, Emanuele",Sage Journals Data,https://doi.org/10.25384/sage.c.4143473,https://openalex.org/W6926537168,openalex_snapshot,David · 2018 · Sage Journals Data,replication,screen,rule:replication-claim-cited-title; Replications and Extensions,high,single_original,low,,W6926537168,,,,,,,,,,"@article{Kidd_2018, title={Reading Literary Fiction and Theory of Mind: Three Preregistered Replications and Extensions of Kidd and Castano (2013)}, author={Kidd, David and Castano, Emanuele}, journal={Sage Journals Data}, year={2018}, doi={10.25384/sage.c.4143473}, url={https://doi.org/10.25384/sage.c.4143473}}",target_pending,,low,,clearly_declared|context_transfer,,skipped,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1
