retired_at,baseline,release,generation,reason,detail,pair_id,work_id,doi_r,original_rank,doi_o,title_o,link_method,superseded_by,doi_o_now
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,3ee3c969884231b6e90f14ce8a3999b4,7044079428,,1,10.1606/1044-3894.1212,"Using Response Time Measures to Assess “Guilty Knowledge”. Journal of Applied Psychology, 85, 30-37. https://doi.org/10.1037/0021-9010.85.1.30",llm_fulltext,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,3f38d3cddb4d12a9096aa85be7d68b61,6962720998,10.17605/osf.io/726jc,1,10.1017/s0140525x00023992,Sex differences in human mate preferences: Evolutionary hypotheses tested in 37 cultures,llm_author_year_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,3faf9e33d012761837a5cdedec2f93a9,7005765176,,1,10.1007/s11121-018-0936-z,Scaling-Up Evidence-Based Programs Using a Public Funding Stream: a Randomized Trial of Functional Family Therapy for Court-Involved Youth,llm_author_year_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,search_link_unconfirmed.csv|unidentified_original.csv,401176bad77ca5913b595a52380055aa,4409361717,10.1609/aaai.v39i25.34818,22,10.48550/arxiv.1310.1531,Decaf: A deep convolutional activation feature for generic visual recognition,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,403029e975637dd8d1dc0a89ada7ac9a,6906316629,10.17605/osf.io/ad6xj,1,10.1023/a:1007876907268,The Affection Effect in Insurance Decisions.,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,4039064fae8c8bb22df4827265ff3d04,2572237296,10.1108/s0193-230620150000018001,1,10.2307/1882648,Group Size Effects in Public Goods Provision: The Voluntary Contributions Mechanism,llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,superseded,,407251f2b5f2491cc6e7a44b5a514c30,2948883361,10.3389/fpsyg.2019.01381,1,10.1080/17439760.2012.754926,"A moral act, elevation, and prosocial behavior: Moderators of morality",llm_references,7c071d6115e6f229c8c3266d6156e703|fb20d3917557ab2d119aeb65d7f66798,10.1080/03057240.2013.785941|10.1016/j.paid.2012.11.008
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,superseded,,40a15eb2999b7e8569a0bc86e79392aa,2758879064,10.1111/bjdp.12216,1,10.1016/j.jecp.2015.03.012,Laughing matters: Infant humor in the context of parental affect,llm_references,7fc0e59a0a14d8a44c047c91c2d8c1f9,10.1016/j.infbeh.2014.06.004
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,40ce77662773b493d9f267aead097cbd,2938063707,10.1145/3319008.3319033,1,10.1109/icsme.2017.52,Learning to Predict Severity of Software Vulnerability Using Only Vulnerability Description,llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,search_link_unconfirmed.csv,410d61ffea8fe8a80f470878fddb3dbb,1965721865,10.1046/j.1365-2648.1995.21050820.x,1,10.1097/00006247-199003000-00016,Do Head Nurses Include Staff Nurses in Problem-solving?,llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,416f9d32eb6b3fe39599bc9698e7e129,7154697664,10.17605/osf.io/t8nej,1,10.1037/xge0000714,The automaticity of semantic processing revisited: Auditory distraction by a categorical deviation.,llm_author_year_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,no_evidence.csv,41e19763a094b3d660ba2c0418a59b99,7018062869,,1,10.1002/per.2147,Successful Explanations Start with Accurate Descriptions: Questionnaire Items as Personality Markers for More Accurate Predictions,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,superseded,,41eaafd5552e9fe1f69ee4c197c95139,7165160874,10.1002/jaba.70072,2,10.1002/jaba.1019,Evaluations of heart rate during functional analyses of destructive behavior,llm_references,54e82c538726120a63a054037c08b9bf,10.1002/jaba.27
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,42117f5d955db68e3076111e782880dc,1975937361,10.2307/585496,1,10.1037//0893-3200.9.3.294,Parent motivation to enroll in parenting skills programs: A model of family context and health belief predictors.,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,427483d6a56a1a3323db251af32b3e12,7045661847,,1,10.1037/pspi0000018,"Awe, the small self, and prosocial behavior.",llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,427b44b7baa6b1e0b8e5350709347e2d,6925394512,10.17605/osf.io/vsmjf,1,10.1037/h0028777,Defensive attribution: Effects of severity and relevance on the responsibility assigned for an accident.,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,no_evidence.csv,4302db302d01d2abc4ac8e281a994086,6980265029,,1,10.1371/journal.pone.0213944,Visual perception of one’s own body under vestibular stimulation using biometric self-avatars in virtual reality,llm_author_year_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,search_link_unconfirmed.csv,43182861d22d17c0df67e542d210509d,7062219041,,1,10.1111/jopy.12176,The World at 7:00: Comparing the experience of situations across 20 countries,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,43738e54325a6d1231905551e0900cd1,7130246372,,1,10.1177/0001839215591627,Business as Plan B,llm_author_year_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,437a534cff50cbc50aadafdff786f85d,7110595413,,1,10.1016/j.neuron.2008.07.005,Subliminal Instrumental Conditioning Demonstrated in the Human Brain,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,437d4be60370a371a94b5b370a680579,6925369493,10.17605/osf.io/fve58,1,10.1162/003355397555208,Money Illusion,llm_author_year_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,4384fb983dc4e4fcaf2a501dd3b771e3,6962980793,10.17605/osf.io/r4aku,1,10.3758/bf03197186,Choosing versus rejecting: Why some options are both better and worse than others,llm_author_year_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,43a6a6e207b7e55689bdc17b6d7e33d0,6943703490,10.17605/osf.io/62thx,1,10.1080/00223891.2018.1491855,The Development and Validation of the Autotelic Personality Questionnaire,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,superseded,,441aed101d4d5c5b71d2bdbb56257368,3014898655,10.1177/1948550619887702,1,10.1177/1745691616652873,A Multilab Preregistered Replication of the Ego-Depletion Effect,llm_references,60b430c707abd162ed7a984150424489,10.1177/0146167218796473
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,44314e450c015e058ace5932c72c9071,6962977808,10.17605/osf.io/qtrjs,1,10.1167/17.11.1,Different effects of aging and gender on the temporal resolution in attentional tracking,llm_author_year_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,444720dc3b35bc2e2621bd4d6eb13cbf,7052544449,,1,10.1111/1467-9280.00111,Stereotype susceptibility: Identity salience and shifts in quantitative performance,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,4491aef2eb87222b0ac2c62e65d40840,7065077404,,1,10.1080/02699931.2018.1451306,Negative affect varying in motivational intensity influences scope of memory,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,4491fd73b9ca424a2abee92a6392f85c,6962562394,10.17605/osf.io/ynr69,1,10.1037/a0026035,Art and authenticity: The importance of originals in judgments of value.,llm_author_year_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,superseded,,4576bc964f4c5bc10665317018cc4238,2762472211,10.1016/j.tranon.2017.09.008,7,10.1371/journal.pgen.1006787,Common variants upstream of MLF1 at 3q25 and within CPZ at 4p16 associated with neuroblastoma,llm_references,57f1e208c76a821aff0d74c54f07e4b7|49266535934127b6fca272c7861f3c7f|30f083042449b683e852c2d033970758|222098d674c391b77cea42039010bc75|a5732a8c5de94ee2f0fabb1c12040660,10.1056/nejmoa0708698|10.1038/ng.374|10.1371/journal.pgen.1002026|10.1038/nature09609|10.1038/ng.2387
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,457e00a0eacf903d1fb94ff87d6517b8,6887684039,10.17605/osf.io/8hr4t,1,10.1037/0022-3514.86.5.680,Distinction Bias: Misprediction and Mischoice Due to Joint Evaluation.,llm_author_year_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,4597c1c1855e5115745a30879e29798a,2092915922,10.2466/pr0.2002.91.2.553,1,10.2466/pr0.2000.86.2.659,Variations in Subject Pool as a Function of Earlier or Later Participation,llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,463c6556dc04c42f883f442183010b09,7117781639,10.17605/osf.io/sabxe,1,10.1016/j.cogpsych.2024.101692,Doing things efficiently: Testing an account of why simple explanations are satisfying,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,46a8249460dc013d55f674f3789ff9fc,6925317750,10.17605/osf.io/g5uty,1,10.1038/s42256-021-00359-2,Large language models associate Muslims with violence,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,472173984801d140e45ade4fc1abb5d7,6887670715,10.17605/osf.io/5bfjg,1,10.1037/0096-1523.1.3.288,Hindsight is not equal to foresight: The effect of outcome knowledge on judgment under uncertainty.,llm_author_year_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,superseded,,475d3ab8172562c074ebdbd3ef6d0e3e,4321367483,10.1080/14794802.2022.2154826,1,10.2307/748969,The Role of Implicit Models in Solving Verbal Problems in Multiplication and Division,llm_references,a9d4d424ff136310756e9597208ca2f0,10.5951/jresematheduc.16.1.0003
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,476905cf7050f71554674e84d82bb0b1,4367294711,10.31234/osf.io/8q4ks,1,10.1016/s0301-0511(03)00103-0,Anxiety and error-related brain activity,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,superseded,,478e9373d627bb92f85a5d66db304f71,2286950196,10.3233/blc-150027,3,10.1016/j.cancergencyto.2008.02.015,"Anti- and proinflammatory cytokine gene polymorphism and genetic predisposition: association with smoking, tumor stage and grade, and bacillus Calmette-Guérin immunotherapy in bladder cancer",llm_references,02d3f4bcde87789cd5796f4ecd8d7504|700df9d6a448dd408efa1f700f061f55|a77aa75c83bd86d7e8200b8e71d2dc0b|1a2ff8a918d1181faeb1795c17d7a618|5bb837bf60f165f7397b6751c82335ee,10.1158/1940-6207.capr-10-0035|10.1007/s12032-009-9187-y|10.1002/ijc.28186|10.1093/carcin/bgp077|10.1080/00365590600991946
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,api_error.csv,48317232e396963d1eab46c3bd908983,2575179971,10.1080/09291016.2016.1275400,1,10.1038/srep06309,Screening of Clock Gene Polymorphisms Demonstrates Association of a PER3 Polymorphism with Morningness–Eveningness Preference and Circadian Rhythm Sleep Disorder,llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,4875d9ab04cad0eceb0ea16b2fa221d6,6986864607,,3,10.1016/j.jesp.2020.104006,Playing a different game: Situation perception mediates framing effects on cooperative behaviour,llm_author_year_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,48799eec64fc219249fc3e94f7f7aaf1,4404387819,10.1016/j.meegid.2024.105690,3,10.1016/j.meegid.2019.03.006,An exome wide association study of pulmonary tuberculosis patients and their asymptomatic household contacts,llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,48b30c75204765b73eb1c32eaa6ef93a,4400364772,10.15616/bsl.2024.30.2.86,1,10.1038/ng.357,A large-scale genome-wide association study of Asian populations uncovers genetic factors influencing eight quantitative traits,llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,48bc02865658e5ae0a9347abcbf040a5,2014717403,10.1080/03634520410001691456,1,10.1080/03637750128058,Memorable messages as guides to self-assessment of behavior: an initial investigation,llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,no_evidence.csv,48f42209952d4518f24c689302266cf8,6962892831,10.17605/osf.io/g2cxw,1,10.1037/a0016433,Discounting future green: Money versus the environment.,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,491bef9c46e91dd1ec9b4a3f8a3e0c81,6943929600,10.17605/osf.io/69hzx,1,10.1007/bf00055564,Status quo bias in decision making,llm_author_year_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,49ac78c39b70d7718b5b4d35137e589f,3169230465,10.1080/13284207.2021.1900718,1,10.1097/ajp.0b013e31829ea1f7,Evaluation of Group and Individual Change in a Multidisciplinary Pain Management Program,llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,49d6c4817d29125527f62969627acaea,125376213,,1,10.1037/a0021524,Feeling the future: Experimental evidence for anomalous retroactive influences on cognition and affect.,llm_author_year_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,4abd37cfcf5317a271993b66bc9938b4,7005481674,,1,10.5840/jphil20111081238,"Causation, Norm Violation, and Culpable Control",llm_author_year_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,superseded,,4ad925fe1db39890999ac44fee2831ef,2160009065,10.1111/j.1745-493x.2004.tb00175.x,1,10.1111/j.1540-5915.1998.tb01358.x,Interorganizational Determinants of Environmental Purchasing: Initial Evidence from the Consumer Products Industries*,llm_references,8bee3dff27040b5fe17638bb2ef2f597,10.1002/j.2158-1592.2004.tb00173.x
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,search_link_unconfirmed.csv,4bc394813b9282c77bb63c382a1b2be4,6887680676,10.17605/osf.io/8ywgh,1,10.1111/aphw.12402,Well-being and experiences of adults in German federal states under pandemic conditions,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,4bcc37dbadd493c5b2cbbab032e9d990,3080930347,10.17605/osf.io/upvgy,1,10.1007/s40806-016-0048-6,"Sex Differences in Mate Preferences: a Replication Study, 20 Years Later",llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,superseded,,4bf2ef11375165e0faae0a1d90442c0e,4405310822,10.1016/j.cortex.2024.11.016,1,10.1016/j.neuropsychologia.2015.11.018,The association between hemispheric specialization for language production and for spatial attention depends on left-hand preference strength,llm_references,6eaa03d43e1786ffffefb8bbf284c2c9,10.1016/j.neuropsychologia.2020.107634
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,4c1246fa7d72ac8020aad32529a37985,2069961003,10.1161/strokeaha.107.483115,1,10.1182/blood-2003-09-3015,Gene interactions and stroke risk in children with sickle cell anemia,llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,4c12e1f39cf96c1251c21c8c16182492,2797531993,,1,10.1037/mot0000060,The effects of motivational training on state anger and aggressive impulses among people varying in trait anger.,llm_author_year_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,4c279b25cd60ddb8c21f460f6bc71f1a,6944039988,10.17605/osf.io/c8h7d,1,10.1007/s12144-021-02171-y,The dark triad and honesty rules in romantic relationships,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,superseded,,4d31661a28c764d9669f4ef77331d0c4,3201262201,10.1007/s00426-021-01593-4,1,10.1111/j.1469-8986.1981.tb02486.x,Heart Beat Perception and Emotional Experience,llm_references,3ef3c3f95822020bd6b8b4a54c9db35f|4708561a98904418ef82c660cbaa1f81|1a607fb533c19e7dcc6002c371d64d6a|69a1f82029b09d3d33cab4e64621c65b,10.1016/j.ijpsycho.2006.09.003|10.1016/j.cogbrainres.2005.09.019|10.1016/j.ijpsycho.2007.04.007|10.1111/j.1469-8986.2009.00931.x
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,4d4f1500b64d01992cd5b2f4b74f0f02,2022757614,10.3109/14992027.2012.705900,5,10.1097/mao.0b013e318180a4b1,Gly460Trp α-Adducin Mutation as a Possible Mechanism Leading to Endolymphatic Hydrops in Ménière's Syndrome,llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,no_original_found.csv,4d86ca23ad495e08ed917b4d14fa0ecf,7000049184,,1,10.1111/j.1467-9922.2008.00453.x,Attention to form and meaning revisited,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,search_link_unconfirmed.csv,4dcda6b01c76b9936daa96499186bfab,2158065485,10.11575/prism/9551,1,10.11575/prism/9552,Gambling and problem gambling in Washington state : report to the Washington State Lottery,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,4e0c2e186889d0bfbb5b454dba4bfb7d,4205308168,10.1371/journal.pone.0262026,1,10.1177/2053168018794753,The perils of plurality rule and the major(itarian) effect of cabinet composition on human rights in presidential democracies,llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,4e0c5e0e774e28dde3fc8aeb004e5549,7164395134,10.3390/genes17060682,2,10.1038/ng.585,Variation in CDKN2A at 9p21.3 influences childhood acute lymphoblastic leukemia risk,llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,4e5780334e9a7a06320e135940f97eed,7140025305,10.17605/osf.io/mjzgp,1,10.1016/j.cognition.2008.06.009,Judgments of cause and blame: The effects of intentionality and foreseeability,llm_author_year_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,4f1971d5aebc188d08ce86a47d4cefe7,2124578438,10.2307/256213,1,10.1037/0021-9010.67.6.868,Role of leadership in the employee withdrawal process.,llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,5016d2d4c8fa2508eafd598566671474,7008569047,,1,10.1086/662614,"When Brands Seem Human, Do Humans Act Like Brands? Automatic Behavioral Priming Effects of Brand Anthropomorphism",llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,50743f424de9f552521d98cd998290e7,6925284971,10.17605/osf.io/ftzw2,1,10.1016/j.jesp.2015.08.003,When self-perceptions of expertise increase closed-minded cognition: The earned dogmatism effect,llm_author_year_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,50984d02d18131b70a77a3adbec5b621,2528127065,10.1182/blood-2016-07-728063,1,10.1182/blood-2009-08-236455,Genetic variations in the heparanase gene (HPSE) associate with increased risk of GVHD following allogeneic stem cell transplantation: effect of discrepancy between recipients and donors,llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,50dcc8d02b768bdcd253cf027dc1244d,6943971448,10.17605/osf.io/8qjnd,1,10.1037/xge0000236,How does not responding to appetitive stimuli cause devaluation: Evaluative conditioning or response inhibition,llm_title_search,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,target_pending.csv,522e07b84a42a460fea7ebfb0af94af0,1969156358,10.1109/compsac.2013.82,1,10.1109/issre.2008.18,Finding Faults: Manual Testing vs. Random+ Testing vs. User Reports,llm_references,,
2026-09-24T15:22:47+00:00,"ad0750a,d7f55d9,HEAD",c048ab6483d37c33a06668963b725800c898a7f749c3a6086dfe4087c73c29af,765e053cd24611e5,set_aside,prospective_registration.csv,52f4092b18bdf499efd950d550b2eb89,7024324946,,1,10.1177/0956797613476045,Women are more likely to wear red or pink at peak fertility,llm_title_search,,
