work_id,doi,record_id
2304807566,10.1007/s40806-016-0048-6,2a1701e7-3529-4cfd-b17e-a09f0028c466
2115844323,10.3200/socp.149.1.116-118,2b00c888-676d-4c73-a80f-25acc670ab04
2142307578,10.1017/s1366728914000133,2b657b2c-359b-46be-bf34-e0d35904dd09
2902360278,10.31234/osf.io/gxp7u,2b85aeff-0041-4990-922f-c52500bfd5a4
4412393960,10.1002/jclp.70011,2bbc192e-f80f-4e43-9922-bdba33f415aa
4401784365,10.1002/jaba.2910,2be0fabb-46a7-48c9-81cd-47cfe5ba53fe
4283170307,10.1017/mor.2022.10,2be50543-03c9-4af0-be31-a6b473944d77
2341726584,10.1080/00913367.2015.1083919,2c17d235-8874-4406-ac95-53c22e5c7f4f
4283739066,10.31219/osf.io/ah8ct,2c23bf6f-88f9-4a8b-b923-17b35b37cbd8
1990829247,10.1353/hsj.2003.0018,2c25f6e7-ba62-491c-b05a-4330de1b8299
1997969627,10.1037//0022-3514.75.6.1604,2c2bfb17-4b98-46ff-bb15-0cf45ade815f
2523298339,10.17615/kw62-eb77,2c4c3ae5-8112-4910-8eb9-74edad8dbd26
2090164859,10.2466/pms.1999.88.1.317,2c6ba5fb-1ce4-4f20-b790-b5075f76f05e
2330622119,10.1504/ijaip.2016.075726,2c927e6a-5c53-4a4d-9815-39ce5bb03c9e
,10.12688/f1000research.12694.1,2c9efd78-5e12-483b-a805-50550468d8d6
4413129316,10.1017/s0272263125101095,2ca1cf5e-82f6-49dd-8bd6-9f4b6c059f09
3034125597,10.51910/ijhdr.v15i4.848,2d0d10d7-1d01-40ab-aeb9-efe80018c91a
2063572662,10.1901/jeab.2009.92-85,2d121ec4-d226-4ad5-b604-3f8c9dd1b7ed
4322616924,10.1111/desc.13377,2d28d1f9-a029-48cf-8a1f-86e5e240a62c
4414833911,10.1108/josm-02-2025-0063,2d392bb8-6199-47cd-b803-34f078983d1d
4390067006,10.31648/przegldpsychologiczny.9680,2d55ce49-70cc-4122-a731-95a9174aef62
2078157161,10.1080/0218879990190206,2d7a4a03-e594-406a-8588-4c70b134f1ce
2024290404,10.1002/ajmg.b.30673,2daeaf95-a7e7-4479-9136-2e2b019d58c0
2985194132,10.7554/elife.20542.028,2dbd433a-58fa-47ce-b4b4-5478633a907b
4402487572,10.1016/j.sajb.2024.09.019,2dccda4d-b7b0-48f4-8255-426b998b7662
2518257052,10.1093/restud/rdx069,2dd30029-b00c-4f43-8ec2-4963bddb437a
4376121878,10.1080/09658211.2023.2200595,2dda13db-4fcc-4fbe-a8dd-760f229fd6c8
4388099462,10.4992/jjpsy.94.22334,2de60202-3657-4504-b61b-ec9dd9397e10
2010239964,10.1177/154193129904302307,2e37c51c-82d7-42d0-83d6-05689c4ca738
2153440672,10.1177/1948550612439721,2e47824c-3dba-4578-9095-513046dc3419
7160527185,10.17605/osf.io/jk2g7,2e4ecabe-5c58-4b60-8c35-38f32a1062ca
2243185530,10.34917/4332616,2e4f20ad-8c87-465b-9282-b505535a5139
183192612,10.1177/019874290503100104,2e658d65-ccac-484a-8989-a4da47e4d5b3
2566857167,10.1002/da.22586,2e90b774-4f6f-450e-b59a-224924f5e418
2885941607,10.1101/383935,2ed88ade-988f-4cff-ab14-5a8507b4fc5b
2904212551,10.1037/pag0000318,2f283343-8f64-4ecc-8101-01a4c533d94d
4233672702,10.31234/osf.io/5y34g,2f47894b-554c-49bc-8001-aeefb3925a37
1988160785,10.1167/5.8.1037,2f4d1cb1-70af-4ec8-a2cf-f4336592e4c8
3214297830,10.17705/1atrr.00068,2fa53de7-d720-480f-b466-a903a7100edf
3174003557,10.1371/journal.pone.0253023,2faf3a74-5d8f-40c6-8df8-be7ee6134649
4360603560,10.24072/pci.rr.100396,2fdb5592-0723-4346-ae01-a70b2c85ac1f
4400035458,10.1101/2024.06.26.24309517,2fef73d2-99ab-402d-a924-4892c82a55e0
2054769817,10.1080/02678379608256783,300ea30f-9d93-42ae-badb-084317c29708
4413860234,10.1016/j.econlet.2025.112569,30156c9a-40f9-48cd-9398-fa8b93f6af73
3006760132,10.1016/j.aaf.2020.01.002,30404d63-3255-4675-bea9-eb0c84297aa8
2140423245,10.1111/j.1468-0017.1995.tb00022.x,305c8ced-b390-4f23-882d-52c85463be1d
4402596591,10.1371/journal.pone.0309135,3087d0fe-7ec3-4d9d-8042-2fc248aff7a2
4307851520,10.1016/j.jml.2022.104376,308e08c4-9b21-4031-b89e-69fa264064ad
2916624675,10.1027/1015-5759/a000504,3098e5e0-0d34-4b42-b67e-680d49d72636
2155400614,10.1017/s0142716414000137,30a6cb66-5b58-4347-a6f7-989dc34921d7
2093179446,10.1037/a0025333,30bdbaa6-dfc5-401c-bf30-7583ddfa6646
4213080788,10.1002/jaba.909,31079142-b19b-441d-9283-5ae8484d8a5d
4405074784,10.1177/13670069241298766,311e686e-54c8-4ff6-a730-81bdd1c2c870
4241009549,10.2466/pms.88.1.317-318,3120dee0-49b7-4209-9364-d070274ad559
2020957063,10.1111/j.1467-9450.1988.tb00791.x,312bfbe4-f2b1-4a8b-8b2e-54d05c8402c0
4388247700,10.1007/s40806-023-00377-w,31e6d401-06c6-41ff-800c-56d630b48354
2890251228,10.1109/thms.2018.2806200,325bc8fe-a758-45c2-bfbc-c3f1553ba698
2013646695,10.1167/7.9.710,3262417a-5a62-4d1a-80ff-3af0ef3f8623
4249339074,10.31235/osf.io/asfbz,326dd32c-37b4-4d0b-a1bf-a76d83339f33
4406906832,10.1080/08824096.2025.2455692,32acaee8-8ba9-48f4-874b-90d0f59b46e1
7128370391,10.5281/zenodo.18530250,32bad330-dbb5-4b29-94d3-f21ce79a333e
4415389957,10.2139/ssrn.5636391,32c3cb8a-8ceb-44e2-b101-cc77a4aecf4d
2954810889,10.1158/1538-7445.am2019-4778,32f92700-12d7-4f43-a4c8-a59d1c0b7fd2
3165206717,10.31234/osf.io/2auzm,33b839d5-b0ba-4614-b587-f4204f01f9f5
2159989265,10.1167/8.13.8,33cf3ca4-d795-42a9-ba38-1ef3179236aa
2901113161,10.5539/ijms.v10n4p26,33d2ff27-02c3-47c9-aa02-498b0d59a585
4406919356,10.1007/s41465-025-00316-6,347cb37e-b893-46d3-99a9-24f51961923b
2724201590,10.1177/0003122417714422,348b533e-adc9-4e6e-8f5e-2e727ba67325
7154980127,10.4103/japaj.japaj_21_25,34ebe4f5-8e8f-419f-b60c-14c135da0154
2180854223,10.7916/d88c9wn0,34f8cec5-702a-43a8-b4c4-dd7ea68bc474
2963917168,10.1002/jaba.613,353cda09-4fdb-4945-8cff-806eb88b384f
4237915907,10.7554/elife.28329.020,354626ac-3879-42ca-9a3a-c266237d9129
4410950632,10.1007/s11423-025-10508-8,356c0a10-23c5-481a-af3e-803bbdd249e7
2802431934,10.1186/s12864-018-4726-6,357a18f9-90a5-4061-b76a-dbf43f051a3e
2582508611,10.1111/jpm.12370,35969837-e856-41d0-9c79-f5c470bac3f7
4283382781,10.31234/osf.io/jhwe2,35b01668-5503-4a08-97c0-b26affebbd91
1995565712,10.1068/p7269,35eafd89-d817-4a55-b645-5bb6f67780f9
2961397494,10.1152/jn.00286.2019,35f7a0c8-e4d2-4496-9f9c-9e73f7127fe8
3175060657,10.17192/z2017.0337,35fcff6c-2614-4aae-99ac-9145af248690
3209588814,10.1002/cpp.2677,36195b37-ab03-41b9-a118-814403adb6d6
7160325027,10.1515/shll-2026-2003,3682fb67-d4dc-4856-a427-f404af8184b7
4389010995,10.1016/j.dib.2023.109853,36aed05d-67ae-4508-8699-dc5186162be8
3215344928,10.1111/rmir.12197,36cbf8e8-dc08-493a-a9c6-1f2164c6e736
4247344479,10.31234/osf.io/ekw9c,3722d8c5-64ce-48c7-a3ef-a1f67ae6c305
2159988399,10.1111/ecge.12072,3745c334-cf7d-488c-a623-d8395191214c
2917014569,10.17705/1atrr.00030,37795b68-bff8-4893-9294-cca74aef22a9
2047243207,10.1080/10955040701583205,3799bfc2-e2dc-4c91-b9d6-431be065620e
2583243370,10.1037/adb0000253,37afe258-ff35-49ed-9dbf-b56a940bf79e
4237777281,10.31234/osf.io/9npue,37c7ccae-dde0-4b5e-9ad3-75e61ba3cdbd
2336816265,10.5465/amj.2014.0261,386a80cf-a38d-4506-8d37-df7f74a66f0c
2802017621,10.5334/irsp.133,38bc891f-9e61-4a6f-8d92-d6b1dede2a79
4235844595,10.18061/emr.v15i1-2.7806,38d75a39-72e5-41f0-9496-45bf18ce16d2
2803690599,10.24839/2325-7342.jn23.2.98,3902b123-8c07-459d-8346-18b235b87472
4392808464,10.1027/1864-9335/a000540,395a2035-9a5f-4a13-9c50-248394edf929
7128706782,10.26180/4649063,3961caf5-e232-400d-a3d3-f4c990d38d05
7127445423,10.1371/journal.pone.0341334,3969a935-f705-459f-8140-6b3eee52de97
2883216532,10.1080/00223891.2018.1481858,397b9186-d61c-48b5-93ae-3907fc900bb7
4415641869,10.1016/j.jenvp.2025.102827,397e6ecf-fd3b-488d-b9ff-1fc4184aa957
4410108397,10.4054/demres.2025.52.28,39cb8984-4eb2-48d8-99dc-1a7325e7db9a
,10.7554/elife.24119.028,39e1b31f-8ad6-44a3-9950-d64385970af9
3031233994,10.15626/mp.2019.1630,3a4a61c1-e870-4eab-b1da-a53acf72e273
4409582968,10.1175/jamc-d-24-0236.1,3a4ca37e-cb71-417b-8d0d-7428c6e62cde
1976780696,10.1080/00380237.1974.10570886,3a716f82-5bbe-4e74-a41b-a95f69debbb1
1719389776,10.1037/bne0000068,3aa9dd51-89b8-40b0-81fd-2a39c84e498b
4313456389,10.1108/cdi-04-2022-0100,3ad860a9-98d4-474c-a93d-b91a87a95361
3160067120,10.31234/osf.io/2h59n,3b456ec0-d4d2-4ca3-9e08-2cf4ee51148f
2129480442,10.1027/1864-9335/a000187,3b4d5e45-fac8-4e0d-a75e-0103ca94d71a
4401686632,10.1515/econ-2022-0109,3b5cd49b-f78d-44b5-b626-f4dc358e2184
2084831770,10.1016/s0140-1971(86)80040-9,3b834dd2-31c3-466e-9f3c-badb8f0ad7b1
4200254921,10.1182/blood-2021-153133,3b95803b-b7c4-471b-9176-cfa664643cc9
2920215625,10.1186/s40536-019-0070-9,3bf13ce1-baa4-4ae0-8204-3bed7e1e0086
2039421776,10.1348/000712608x298476,3bf40361-73be-480a-84db-c1efd9cd7b07
2143588722,10.1177/0891242404268940,3bf8f7ba-65aa-4a87-a98d-4e71e58d1916
2899091181,10.1094/pdis-09-18-1619-pdn,3c06dd7d-ada8-4169-8e17-90e4d9328e24
4404276562,10.1177/19485506241298340,3c08c180-eea4-40c3-b6d8-176a7602b3b8
4295082435,10.1167/jov.22.10.10,3c2a0518-ced7-4c3c-b418-e8195f877b03
7135041253,10.5281/zenodo.18973411,3c41eca2-1478-4535-a469-6e1da8a5f754
1900680890,10.1002/jaba.211,3c5737ba-50cb-49b6-8e1d-019c322365a0
3189318605,10.7916/d8-bea4-8q34,3c8afdfc-2bea-4830-8de3-ec246c6ef32c
1975538453,10.1371/journal.pone.0102463,3c93ca62-9654-4193-9781-6ff31c5fdb15
2166693072,10.1080/00036846.2015.1068925,3cad4513-2533-4dc3-ad43-f332016527ce
4238756973,10.1177/001872679905200305,3cf2d1ec-b29f-41bb-85f0-3a1e7ff57d51
2782115534,10.5951/jresematheduc.49.1.0098,3d3314e2-e99a-40ed-8d4e-185ef7b55ece
2269310908,10.25916/sut.26257319,3d36aebb-2300-479f-9c70-d930600aac24
1976112967,10.1080/02674659808404254,3d43e58d-e0c2-495e-bb51-1324b48b503c
4396234200,10.2139/ssrn.4811444,3d5c496e-fb79-41e7-9239-7566b652b5b5
2091269451,10.1002/ajmg.1320430633,3d5df045-270a-46e0-93bb-ec66d4974260
4252008241,10.31234/osf.io/b3hya,3dbfe0df-c1b5-46d8-8a2f-7417cce79898
2173711095,10.1123/jsep.16.4.431,3df53c25-b892-48ea-93ca-f5689b9428e3
4221079352,10.1177/00986283211072853,3e0e3528-4d24-4a8f-9ca4-cf26d0a0dab2
2409411548,10.1017/cbo9780511545313.027,3e20bdc7-469f-468a-8b22-a3451d7c3a3c
2046069247,10.1002/da.20409,3e2e94b3-ce5b-406b-b528-cbe57a015e77
2032785725,10.1111/j.1467-7687.2004.00322.x,3e683423-ba2a-4f17-8dea-aeaac4c47f28
4241263755,10.16930/2237-766220213153,3efa6c15-c3a7-4ae2-9ae8-f7b3df898c13
4389469300,10.1016/j.actpsy.2023.104101,3efad441-66bd-460e-9ac4-605d5a92781d
3163167722,10.31234/osf.io/vzsfa,3f0c4520-7aee-4f4b-94e1-c1d98c8d0ceb
4200077789,10.31234/osf.io/xrdmj,3f28cef5-3c1a-447b-844b-79b044e975d1
4388133301,10.7287/peerj.16135v0.1/reviews/1,3f683217-f26f-47d3-8cd9-854d5e57edd7
3195743694,10.1002/bin.1823,3f70b91a-8c3b-4cd7-9644-12c6516cd99d
4214686657,10.1037/pspa0000304,3f901e3a-10ce-42cf-acc5-7409fee72dd6
3196202203,10.1016/j.ynirp.2021.100045,3fa25691-77e6-4f2d-bec0-b9d7eb8d2f1a
2127384446,10.1037//0022-3514.74.3.818,3fba4cca-e98e-4a5d-bf64-4dce4b0e55ba
3209689195,10.14710/parole.v11i2.175-188,3fd5c7ce-fe69-419f-994b-20db9c3dc7e2
4391609622,10.1002/pits.23164,3fd7078a-30a4-4761-9321-8ec9a0fa8eb4
4405484166,10.1016/j.paid.2024.113024,40619466-f9ff-468b-befd-356c23b048da
2065502840,10.1016/0191-8869(94)00166-p,4072850f-5d0a-42f9-a702-5afbe20dd878
4211024051,10.1126/science.332.6029.537-d,409108c2-3e70-4ec2-8672-2cbb4af39a6d
2957519527,10.1111/hypa.12480,40a518e0-40c6-472f-8d38-5dc709dbb6f7
4361005506,10.1017/s0272263123000086,40a84485-6638-44c0-9a0a-5cc80c55bf96
2084363515,10.1080/02568540109594975,4120d422-161c-45ab-9038-e83beabe24db
2411346510,10.4992/jjpsy.86.14029,412c0ab2-2ff4-41b8-885f-d21b78df5b72
4236840170,10.12688/openreseurope.13700.2,4131e5ec-0cb8-469e-9343-277eef12d251
2884159071,10.1523/eneuro.0183-18.2018,414beaff-104a-4dac-a836-d22ee543f985
1848814242,10.2466/22.pms.121c18x8,4150d567-ffc1-442a-ac72-ec12164818a1
2797713613,10.1037/xlm0000491,415c22cc-e17b-47f3-9b29-a6db3b83e3e8
2034053812,10.1080/13506280143000005,41676ff7-0913-4fec-adff-0d87448689ef
1993934051,10.2478/v10053-008-0086-0,41ac5300-11dd-4c27-a09b-9cefaad41278
2065839621,10.1080/13554790490960512,41c69d28-92e7-4c27-ad15-29c9115e2359
2120802401,10.15288/jsa.1992.53.335,41cfb42d-2059-44a8-b728-7828b2f0a669
2910313215,10.32469/10355/63932,41df8571-8bec-498e-a01e-55444ef4469f
2112610285,10.1901/jaba.1999.32-367,4208ad8e-2f97-4779-bdbb-ed1b5cf641f7
4249780189,10.31234/osf.io/hfnrw,421b27d8-66a2-44e2-bc1a-7913f64a6518
3096031696,10.3389/fpsyg.2020.573985,4241595e-d287-4037-b439-9d01c51c5ae0
2056842652,10.1037//0021-843x.102.3.494,425cda73-23f4-4d9c-bf0c-4fb7365a1987
3049649569,10.1371/journal.pgen.1008927,426a65f2-4e94-47f0-b2a3-9c6150cd508d
4210990179,10.1016/j.cortex.2022.02.001,428c937f-e04e-4159-a8d4-8ca7f09066d4
1969151714,10.1037/a0014358,42aa5e4a-847a-4f48-990f-bb09e2e4ed32
4313410521,10.1016/j.cortex.2022.12.003,42ac4028-3bb8-4bd7-8f48-cde7b5bfe20a
2014185947,10.1371/journal.pone.0088671,42b2d027-ca58-4630-a870-308cf7ed028a
4379389404,10.1037/dev0001533,42c53ba8-8db8-4ae5-83bd-4d38524fd199
4200434723,10.31234/osf.io/c9baj,42f22a2a-0f8f-4b56-adc7-f37154dbe2df
1605192662,10.1002/jae.2432,431df989-2c3c-4471-848f-6501eb68ea7b
4309216953,10.31219/osf.io/a7zsx,432971c4-82a3-4898-be93-d2c69ebcb511
2950058538,10.1523/jneurosci.0349-18.2018,433c972a-1711-4163-adfb-2b20c4b3a26d
1990344012,10.1080/10926770802251031,435ec999-667b-4b8e-b477-e4457cd2e24a
4394031698,10.5281/zenodo.1692079,43614247-8220-4352-aece-bdc1934c116a
4241371937,10.5194/gmd-2019-224,43c4f4e7-9e21-4614-84cc-3ff2b496d46d
2342993318,10.3389/fpsyg.2016.00630,43f275a1-b7b7-4413-9fc1-a9efa9988552
2751191867,10.1037/xge0000354,43f4a0e6-5511-43ab-8571-0b50fde71dbf
2890312377,10.1108/aia-02-2018-0006,4401a2de-1ea8-4376-b1bb-96b68ad1fcdb
1981922276,10.1080/02783190802527349,440aed56-c701-4461-a114-bacf79267e6f
3191311107,10.31219/osf.io/axn6z,441ca925-9e4c-4bfb-9e1c-ccc8b48491f6
3183066110,10.1158/1538-7445.am2021-816,44274822-3751-401f-b51f-c5d89b6818ee
4387053315,10.15626/mp.2022.3299,4440e572-79d1-4c0c-90a2-6facd81a9f9e
2169370219,10.1017/s1355838299981979,444b6fee-a02d-44c8-ac27-4f8b36842abf
1985538797,10.1111/j.1530-0277.1993.tb00746.x,446b7eea-48cb-4eac-8ec2-75b417b97d62
3126901399,10.1016/j.trpro.2021.01.046,4518ac30-2f8a-404d-bcc8-d0d7d20414c1
4384830887,10.1016/j.socscimed.2023.116094,4526a2fe-3215-4721-b3f7-1e9c3025dfcd
2087051876,10.1901/jaba.2000.33-335,454cac3b-7c7a-4b72-a4c3-64384d2cb106
3209002278,10.1016/j.htct.2021.10.123,454dd672-d9ea-44bb-bc31-ed30b812f6b8
4298624661,10.31234/osf.io/vxufw,457a77c9-33c6-4a90-97da-6f7978d4039a
3131956260,10.1158/1538-7445.sabcs20-ps9-16,45b57ad8-ee57-44d6-9f3b-1d9d9fe765df
1986245152,10.1111/j.1467-8586.1993.tb00556.x,45c94efd-7ea5-4b49-b24a-052cd7c2739b
,10.1177/1745691611432343,45e3505d-ea09-4613-909a-d09cf841f6b4
7164857191,10.1007/s00426-026-02329-y,4628ea35-b905-4e8a-ab5f-728b99767c7c
2070795398,10.1037/h0081232,46435f62-a9b8-45ec-b614-a7c3540b0e46
4312039730,10.17705/1atrr.00073,464389a9-7581-40cd-bd6e-a8e243fc0b09
2041639653,10.1521/pedi.1996.10.3.219,4655b6d0-6302-4b4a-9a6a-7360c8b767f1
2528266307,10.1101/079202,46a7565e-fe74-4175-a6df-460ff0035274
4290975238,10.1093/jole/lzac008,46c33d97-d58c-4e6e-ac82-938e5175dbfc
3203794075,10.1075/csl.20003.yan,4741d374-5ea9-4bae-ad85-546b6b6399f9
3205096990,10.23668/psycharchives.5154,474787a4-fbb5-4074-9bc9-b48a6b050111
2013236959,10.2466/pms.1963.16.1.195,4799141f-a4e9-404c-b327-550d4d5ac5ac
2883051807,10.1111/bjhp.12331,47a75959-c953-4670-87c2-172f440f16ad
4366704788,10.55370/urj.v2i1.1423,47d36753-187d-4b47-be5a-1a43a4f5eb8b
2478903858,10.14195/978-989-26-0884-6_32,47eee69e-9a2e-4e7d-91cf-94b25bbfa487
4399457498,10.1016/j.neuroimage.2024.120681,4845d02c-6fb9-4e36-a1a4-2a5e50af0224
1998283236,10.1111/j.1467-9450.2009.00751.x,4848cc61-4b77-4ed7-8184-3e6bad8abeb1
,10.7554/elife.20542.027,485757b4-91f0-474c-8edb-e58c3d7abee4
2009799484,10.1080/03637758609376148,48664c05-bfbf-45db-b63f-8afa816c049f
4393943637,10.1017/s0272263124000226,487532b4-19e2-4464-834f-fc7dacbdc18f
2562466755,10.1080/09658211.2016.1265130,48767a96-f5d2-4c95-bbe4-81cedd6f0835
2130453715,10.1111/ejss.12056,487e319b-fc3c-41f9-8ab2-89e74d09ac55
1990485934,10.1111/j.1468-0017.2008.01360.x,4889fe7c-4335-489c-a465-292f8c18680b
2890684448,10.1080/0163853x.2018.1515556,48a7e77e-9a7b-49a5-b159-521a59d68d1c
2163982162,10.31274/itaa_proceedings-180814-789,48e3ca21-faeb-4f48-8b46-11dae9ecb6f3
2743752326,10.1002/nur.21812,49464f43-aebe-43b1-80bc-0978c6875214
4389775666,10.17705/1atrr.00078,498d3f31-09fe-4b62-a887-badfcb29b78f
4401429773,10.31235/osf.io/7k2vz,49b045f0-5e2a-4468-b4c1-55becbeae1af
2320884975,10.1097/00005053-199810000-00003,49c8f960-eb9b-46b5-bb1c-f665275d7d6d
4406832155,10.1111/caje.12757,49dcd3b5-684a-4556-b68b-d81506ca950e
4252104738,10.31234/osf.io/ht2ej,49f8b501-c799-4530-8a36-34c6b538ce5f
4410976781,10.2139/ssrn.5280271,4a1a9d93-43be-4223-8495-586ab7d7cc3f
4381429230,10.1016/j.brs.2023.06.010,4a455413-4180-4035-b515-ef5518f2f177
3159015164,10.1113/jp281472,4b03718a-6ba6-4b93-9cf0-6049dbb02a87
2077522567,10.1097/won.0b013e3182435579,4b375df4-42b4-4bea-a642-b75a220a6293
7133937259,10.64898/2026.02.27.26347214,4b67311f-c261-440d-943d-09851da5c3d5
2057906188,10.1037/0021-9010.84.1.14,4b834d0a-9957-48f3-a6ca-77b98b120b6e
2587061588,10.37099/mtu.dc.etdr/151,4b8386a2-9106-4591-8161-6309a07d90d3
4237157887,10.31219/osf.io/pzy5q,4b957865-6011-4831-bf4c-c7b5a460623c
2005796637,10.1177/105381510502700201,4b9bc163-bd40-4cbc-818b-97c7eab26661
2886197593,10.1158/1538-7445.am2018-5923,4be847f7-db9e-40d8-8c11-d409e5389411
2079975299,10.1021/tx0002684,4c0e8243-ea20-4759-b48c-9535e7ff5cfb
3204091229,10.1177/18344909211052587,4c48c5e3-505e-4650-8853-439def40acc1
3202300188,10.1007/s00181-021-02139-8,4c49eb61-8f78-45bc-87f8-4ecbc67a7afd
1530092498,10.1037/1093-4510.11.3.163,4cd90ae0-5f99-4933-b58a-d1edd7c83cf6
2121445579,10.1177/002242940505300207,4d07e152-4401-4a5f-a887-63d6a2b71a6d
4312684712,10.1027/1864-9335/a000491,4d14823e-6704-49b7-9ccf-d0e16d62e6ba
2082711000,10.1016/0094-730x(95)00060-k,4de9f123-9364-48bb-9afd-bf6b3b6f1d02
7148852527,10.1145/3806388,4e219fe8-1f85-4071-83f6-77f2329f46d3
3024864225,10.1111/lang.12393,4e28d198-a0b9-4cf1-852a-133a673b07ec
2016920039,10.1024//1421-0185.58.4.226,4e3fd952-8302-4c4f-a012-7eba1e653918
4362587201,10.1016/j.invent.2023.100617,4edc3b05-2edc-4218-967c-1443ff5a0364
4253504048,10.31234/osf.io/ta97c,4f01d5e4-7c9b-4236-9cda-23a34718294c
7159852979,10.5281/zenodo.19974626,4f082711-c152-4898-982d-4bad7dbd22b1
4402932599,10.1177/25152459241270604,4f5a8f07-6702-4400-938d-8f7a13015c0a
2162722345,10.1111/j.1559-1816.1998.tb01359.x,4f750249-28e1-404d-9df4-e331d8733d4a
2035031057,10.1099/0022-1317-16-3-423,4f85ceaa-b8ce-43e7-9023-f90da117993d
49173955,10.1007/978-3-8349-8099-1_4,4f926541-5c5d-4b10-b7bd-908bd604b13d
4386544693,10.20378/irb-49996,4fa051ed-4da2-42f3-916f-7af20c5c8c42
4389070842,10.1002/sej.1489,4fa33612-73fd-4df9-b9f8-fffe9ae74bc0
2015487799,10.1177/003368829302400204,4fb208f3-0aa6-4e14-8d44-cfa5e8d310ae
4392666063,10.5817/wp_muni_econ_2024-02,4fc66a48-8e7c-4cec-a846-f3690e70d576
,10.1089/hum.1994.5.6-717,4fdf8883-1a3d-4b70-9267-7470bb2b4c74
2103099336,10.1177/0265407594111008,4ff30223-d4ff-469d-a042-200e991262c2
4250602635,10.31234/osf.io/thmcn,4ff9c5a8-557c-4588-bc37-c1bf5940d481
2136288743,10.1007/s10683-008-9197-1,50176102-224d-4d33-9851-16fb47f1dc6f
2748908871,10.1145/3105726.3106190,502483d7-3e21-46a6-bbcc-99d6158ba839
2020448619,10.1037//0022-006x.61.1.16,502d33ba-2830-4c7d-bd44-17e679325c44
4409110453,10.1177/01461672251327169,5043f2fb-a631-4198-8afe-5f477d49c593
3000758671,10.31203/aepa.2016.13.3.005,505e5bb6-e400-40e0-9d89-c78cedd9dc42
2024031344,10.1037/a0035736,507838ca-0dae-4190-96b5-e8588ac38b0b
4313423813,10.1017/s193029750000930x,507d8c64-4b26-438d-a5d9-f7246ed61ddd
2906393832,10.1523/jneurosci.1060-18.2018,509e5716-9e8b-4938-9084-313d04c69cd9
3170206803,10.1016/j.xpro.2021.100610,50a2cac9-335d-452c-a4d2-88831e87d28b
2321513836,10.2307/3053724,50c58236-1200-4cc9-8cfa-59deeb0127e2
4286870253,10.1017/s1930297500008470,50dee9c2-5d5e-4d93-98e3-1bf5d9d4a193
4388112301,10.1111/ecin.13185,50defa4e-7313-4d8b-beee-ba8502417657
2539179852,10.17705/1atrr.00010,50f53688-8c85-40d8-b60a-995695653f1d
2087420637,10.1017/s0261444808005077,510adb6e-562d-4c7a-a99a-dd7672ec7ec7
7134960683,10.5281/zenodo.18965955,511ebe9c-b946-497a-af16-758c1e978477
4401364432,10.1016/j.jsams.2024.07.018,514c0277-1ed1-422b-9034-9a39154d1b67
4232338283,10.31234/osf.io/gupxn,51a0e778-5bfa-41fa-a10a-d1455ad50ffa
2059148668,10.1002/bse.372,51d49dcf-af90-4930-a29b-0f008a63f421
4294884334,10.1371/journal.pone.0272434,51fc19fe-7e87-4e75-b4d7-71f8af0e1bd2
4229019236,10.1177/02724316221099870,522510a6-6847-4f87-b9cf-6121b229ee73
2093409880,10.1108/00438029710171980,5240fa44-9cc7-4791-a57f-c1efa62c4a6b
2058321621,10.1080/09540090310001655093,5244432c-b994-4a52-85b2-b1a5cfb328f0
2071484490,10.1111/j.1745-9125.2000.tb00891.x,5246899d-59ae-44d6-bfa9-94a138e51ab4
1963595958,10.1111/j.1360-0443.2011.03607.x,5249e62d-fccd-4de7-8eea-887d481f1e5a
4393529957,10.5281/zenodo.5720698,5271f0fa-8ba1-43f3-b35f-8c19959b23d8
2808857341,10.1017/s1930297500007087,528617fc-e88a-400a-961f-e85ae5de6240
4411928125,10.1016/j.bandc.2025.106333,535a42b4-09a9-4108-873a-f9de48c06503
3213546858,10.17705/1atrr.00067,53816681-7919-49ae-a4bf-dce9dea70e18
2112364485,10.1108/sbm-09-2011-0075,5399d028-daa0-4770-a926-7d1f27a9f3ab
4316193767,10.31234/osf.io/tzh4b,53b8cb40-ea13-417d-96fa-eaa75ec324fc
4253414207,10.31234/osf.io/kfgr8,53f07209-ca6d-4f3c-a703-8e2f66c2fdb1
7135215004,10.1016/j.tjpad.2026.100531,540d6446-b803-4813-b103-2ff534120edb
2910412688,10.3389/fpsyg.2018.02662,543e9756-9df5-4b89-87f1-7af2664f9a2e
2759458715,10.17705/1atrr.00017,54751668-824c-47e4-9358-568876524e47
3005806139,10.31234/osf.io/vcm5m,54774a68-6e37-49f7-b6c9-66411542a614
3017230096,10.1017/prp.2020.6,54903c3f-8869-465a-bd65-00c816cd0cb3
3207202321,10.1093/hcr/hqab013,54958842-89d0-4d91-a20b-44b881900579
2754599319,10.18632/aging.101294,54db55a0-e30a-4117-bf3f-ec658c37eb40
2159566910,10.1037/0033-2909.125.4.387,54fa14b0-613e-4a17-9946-2ec1bab30f67
4385186198,10.1002/jaba.1011,5509efd1-063b-4156-9416-78992d2877db
2092043434,10.2466/pr0.1991.69.2.659,552d90f3-7065-4e28-b697-ad24bc33d633
2139182620,10.1037/0096-1523.32.6.1366,55687e53-8b22-48bb-9bba-b39897b984ed
2020058558,10.3389/fpsyg.2015.00314,557c90f8-9126-455c-a040-309882439793
2510531008,10.1167/16.12.206,55b5c38f-141f-4ea5-8737-947190e15e29
