work_id,doi,population,pool_year,pool_title,known_twin,registry_agency,registry_type,registry_title,registry_years,title_sim,year_gap,n_pool_siblings,sibling_matches_registry,verdict,twin_class
2162743823,10.1177/07399863850073004,admitted_c048|set_aside:target_pending.csv,1985.0,Assessing Client Satisfaction in English and Spanish: Replication and Extension,False,crossref,journal-article,Assessing Client Satisfaction in English and Spanish: Replication and Extension,published-print=1985;published-online=1985;published=1985;issued=1985;created=2007,1.0,0.0,0.0,False,match,
2162953157,10.1017/s1092852912000314,admitted_c048|set_aside:target_pending.csv,2011.0,Norms for Performance in the Workplace in Healthy People: <i>Data from the National Comorbidity Survey Replication Study</i>,False,crossref,journal-article,Norms for Performance in the Workplace in Healthy People: <i>Data from the National Comorbidity Survey Replication Study</i>,published-print=2011;published-online=2011;published=2011;issued=2011;created=2012,1.0,0.0,0.0,False,match,
2163025893,10.2337/db07-1785,admitted_c048|set_aside:search_link_unconfirmed.csv,2008.0,Replication Study of Candidate Genes Associated With Type 2 Diabetes Based On Genome-Wide Screening,False,crossref,journal-article,Replication Study of Candidate Genes Associated With Type 2 Diabetes Based On Genome-Wide Screening,published-print=2009;published=2009;issued=2009;created=2008,1.0,1.0,0.0,False,match,
2163039227,10.3389/fnhum.2013.00078,admitted_c048,2013.0,Stop feeling: inhibition of emotional interference following stop-signal trials,False,crossref,journal-article,Stop feeling: inhibition of emotional interference following stop-signal trials,published-online=2013;published=2013;issued=2013;created=2013,1.0,0.0,0.0,False,match,
2163109015,10.1080/02701367.1989.10607468,admitted_c048|set_aside:target_pending.csv,1989.0,The Criterion-Related Validity of the Sit and Reach Test: Replication and Extension of Previous Findings,False,crossref,journal-article,The Criterion-Related Validity of the Sit and Reach Test: Replication and Extension of Previous Findings,published-print=1989;published=1989;issued=1989;created=2013,1.0,0.0,0.0,False,match,
2163534421,10.1212/wnl.55.7.1025,admitted_c048,2000.0,Repetitive transcranial magnetic stimulation does not replicate the Wada test,False,crossref,journal-article,Repetitive transcranial magnetic stimulation does not replicate the Wada test,published-print=2000;published=2000;issued=2000;created=2012,1.0,0.0,0.0,False,match,
2163624960,10.1093/humrep/dev022,admitted_c048|set_aside:target_pending.csv,2015.0,Replication and meta-analysis of previous genome-wide association studies confirm vezatin as the locus with the strongest evidence for association with endometriosis,False,crossref,journal-article,Replication and meta-analysis of previous genome-wide association studies confirm vezatin as the locus with the strongest evidence for association with endometriosis,published-print=2015;published-online=2015;published=2015;issued=2015;created=2015,1.0,0.0,0.0,False,match,
2163733282,10.1186/1744-9081-2-39,admitted_c048|extracted,2006.0,Association study of the vesicular monoamine transporter 1 (VMAT1) gene with schizophrenia in a Japanese population,False,crossref,journal-article,Association study of the vesicular monoamine transporter 1 (VMAT1) gene with schizophrenia in a Japanese population,published-print=2006;published-online=2006;published=2006;issued=2006;created=2006,1.0,0.0,0.0,False,match,
2163990396,10.1093/hmg/ddn340,admitted_c048|extracted,2008.0,Lack of replication of association between GIGYF2 variants and Parkinson disease,False,crossref,journal-article,Lack of replication of association between GIGYF2 variants and Parkinson disease,published-online=2008;published=2008;issued=2008;created=2008,1.0,0.0,0.0,False,match,
2164412354,10.1002/bin.128,admitted_c048|set_aside:target_pending.csv,2003.0,Functional analysis and treatment of bizarre vocalizations exhibited by an adult with schizophrenia: a replication and extension,False,crossref,journal-article,Functional analysis and treatment of bizarre vocalizations exhibited by an adult with schizophrenia: a replication and extension,published-print=2003;published-online=2003;published=2003;issued=2003;created=2003,1.0,0.0,0.0,False,match,
2164413334,10.5014/ajot.57.4.459,admitted_c048|extracted,2003.0,Relationship Between Visual-Motor Integration and Handwriting Skills of Children in Kindergarten: A Modified Replication Study,False,crossref,journal-article,Relationship Between Visual-Motor Integration and Handwriting Skills of Children in Kindergarten: A Modified Replication Study,published-print=2003;published-online=2003;published=2003;issued=2003;created=2010,1.0,0.0,0.0,False,match,
2164440220,10.1002/pros.21443,admitted_c048|extracted,2011.0,Chromosomes 4 and 8 implicated in a genome wide SNP linkage scan of 762 prostate cancer families collected by the ICPCG,False,crossref,journal-article,Chromosomes 4 and 8 implicated in a genome wide SNP linkage scan of 762 prostate cancer families collected by the ICPCG,published-print=2012;published-online=2011;published=2011;issued=2011;created=2011,1.0,0.0,0.0,False,match,
2165382854,10.1002/ajmg.10380,admitted_c048|extracted,2002.0,Apparent replication of suggestive linkage on chromosome 16 in the NIMH genetics initiative bipolar pedigrees,False,crossref,journal-article,Apparent replication of suggestive linkage on chromosome 16 in the NIMH genetics initiative bipolar pedigrees,published-print=2002;published-online=2002;published=2002;issued=2002;created=2002,1.0,0.0,0.0,False,match,
2165499352,10.1080/00224545.1974.9923142,admitted_c048|set_aside:target_pending.csv,1974.0,Obviousness of Two Mf Tests: A Replication and Extension,False,crossref,journal-article,Obviousness of Two Mf Tests: A Replication and Extension,published-print=1974;published-online=2010;published=1974;issued=1974;created=2010,1.0,0.0,0.0,False,match,
2165627224,10.1177/1352458511432741,admitted_c048|extracted,2011.0,"Replication study of 10 genes showing evidence for association with multiple sclerosis: validation of <i>TMEM39A, IL12B</i> and <i>CLBL</i> genes",False,crossref,journal-article,"Replication study of 10 genes showing evidence for association with multiple sclerosis: validation of
                    <i>TMEM39A, IL12B</i>
                    and
                    <i>CLBL</i>
                    genes",published-print=2012;published-online=2011;published=2011;issued=2011;created=2011,1.0,0.0,0.0,False,match,
2165884389,10.1111/j.1547-5069.2006.00093.x,admitted_c048|extracted,2006.0,Replication and Extension of the Continuity and Discontinuity of Self Scale (CDSS),False,crossref,journal-article,Replication and Extension of the Continuity and Discontinuity of Self Scale (CDSS),published-print=2006;published-online=2006;published=2006;issued=2006;created=2006,1.0,0.0,0.0,False,match,
2165975699,10.1371/currents.rrn1247,admitted_c048|extracted,2011.0,NMDA receptor gene variations as modifiers in Huntington disease: a replication study,False,crossref,journal-article,NMDA receptor gene variations as modifiers in Huntington disease: a replication study,published-online=2011;published=2011;issued=2011;created=2011,1.0,0.0,0.0,False,match,
2165997809,10.1080/13594320143000834,admitted_c048|set_aside:target_pending.csv,2001.0,Conflict escalation and coping with workplace bullying: A replication and extension,False,crossref,journal-article,Conflict escalation and coping with workplace bullying: A replication and extension,published-print=2001;published-online=2010;published=2001;issued=2001;created=2002,1.0,0.0,0.0,False,match,
2166474758,10.1038/sj.bjc.6605977,admitted_c048|extracted,2010.0,Replication study of SNP associations for colorectal cancer in Hong Kong Chinese,False,crossref,journal-article,Replication study of SNP associations for colorectal cancer in Hong Kong Chinese,published-print=2011;published-online=2010;published=2010;issued=2010;created=2010,1.0,0.0,0.0,False,match,
2166544679,10.1111/j.1468-2958.1986.tb00098.x,admitted_c048|set_aside:target_pending.csv,1986.0,The Effects of Vocalics and Nonverbal Sensitivity on Compliance A Replication and Extension,False,crossref,journal-article,The Effects of Vocalics and Nonverbal Sensitivity on Compliance A Replication and Extension,published-print=1986;published=1986;issued=1986;created=2006,1.0,0.0,0.0,False,match,
2166658615,10.1016/s1441-3582(04)70107-x,admitted_c048,2004.0,Brand and Advertising Awareness: A Replication and Extension of a Known Empirical Generalisation,False,crossref,journal-article,Brand and Advertising Awareness: A Replication and Extension of a Known Empirical Generalisation,published-print=2004;published-online=2004;published=2004;issued=2004;created=2010,1.0,0.0,0.0,False,match,
2166771036,10.1136/jnnp.74.7.985,admitted_c048|extracted,2003.0,The effect of transcranial magnetic stimulation on movement selection,False,crossref,journal-article,The effect of transcranial magnetic stimulation on movement selection,published-print=2003;published=2003;issued=2003;created=2003,1.0,0.0,0.0,False,match,
2166939278,10.1017/s0141347300013276,admitted_c048,1991.0,The Coping with Anxiety Questionnaire: A Replication and Extension,False,crossref,journal-article,The Coping with Anxiety Questionnaire: A Replication and Extension,published-print=1991;published-online=2009;published=1991;issued=1991;created=2009,1.0,0.0,0.0,False,match,
2167542565,10.3109/10826088909047295,admitted_c048|extracted,1989.0,The Sladen and Mozdzierz AMA Scale: A Failed Replication Attempt,False,crossref,journal-article,The Sladen and Mozdzierz AMA Scale: A Failed Replication Attempt,published-print=1989;published-online=2009;published=1989;issued=1989;created=2007,1.0,0.0,0.0,False,match,
2167876866,10.1086/269255,admitted_c048,1991.0,Self-Interest and Public Opinion Toward Smoking Policies: A Replication and Extension,False,crossref,journal-article,Self-Interest and Public Opinion Toward Smoking Policies: A Replication and Extension,published-print=1991;published=1991;issued=1991;created=2002,1.0,0.0,0.0,False,match,
2167891910,10.1371/journal.pone.0039247,admitted_c048|set_aside:target_pending.csv,2012.0,Polymorphisms in RYBP and AOAH Genes Are Associated with Chronic Rhinosinusitis in a Chinese Population: A Replication Study,False,crossref,journal-article,Polymorphisms in RYBP and AOAH Genes Are Associated with Chronic Rhinosinusitis in a Chinese Population: A Replication Study,published-online=2012;published=2012;issued=2012;created=2012,1.0,0.0,0.0,False,match,
2168773945,10.1002/(sici)1097-0266(199711)18:10<787::aid-smj913>3.0.co;2-r,admitted_c048|extracted,1997.0,Interindustry merger patterns and resource dependence: a replication and extension of Pfeffer (1972),False,crossref,journal-article,Interindustry merger patterns and resource dependence: a replication and extension of Pfeffer (1972),published-print=1997;published=1997;issued=1997;created=2002,1.0,0.0,0.0,False,match,
2169458259,10.1093/hmg/ddp489,admitted_c048|extracted,2009.0,Replication of the five novel loci for uric acid concentrations and potential mediating mechanisms,False,crossref,journal-article,Replication of the five novel loci for uric acid concentrations and potential mediating mechanisms,published-print=2010;published-online=2009;published=2009;issued=2009;created=2009,1.0,0.0,0.0,False,match,
2169580132,10.1046/j.1469-1809.1998.6210025.x,admitted_c048|extracted,1998.0,A pedigree-based linkage study of coeliac disease: failure to replicate previous positive findings,False,crossref,journal-article,A pedigree-based linkage study of coeliac disease: failure to replicate previous positive findings,published-print=1998;published=1998;issued=1998;created=2004,1.0,0.0,0.0,False,match,
2169756025,10.1177/1352458509106509,admitted_c048|extracted,2009.0,Glypican 5 is an interferon-beta response gene: a replication study,False,crossref,journal-article,Glypican 5 is an interferon-beta response gene: a replication study,published-print=2009;published-online=2009;published=2009;issued=2009;created=2009,1.0,0.0,0.0,False,match,
2169761062,10.1901/jaba.1979.12-235,admitted_c048,1979.0,STANDARDIZED CLASSROOM MANAGEMENT PROGRAM: SOCIAL VALIDATION AND REPLICATION STUDIES IN UTAH AND OREGON,False,crossref,journal-article,STANDARDIZED CLASSROOM MANAGEMENT PROGRAM: SOCIAL VALIDATION AND REPLICATION STUDIES IN UTAH AND OREGON,published-print=1979;published-online=2013;published=1979;issued=1979;created=2006,1.0,0.0,0.0,False,match,
2169836373,10.1080/00221325.1985.9923454,admitted_c048|extracted,1985.0,Dietary Factors and Hyperactivity: A Failure to Replicate,False,crossref,journal-article,Dietary Factors and Hyperactivity: A Failure to Replicate,published-print=1985;published-online=2010;published=1985;issued=1985;created=2010,1.0,0.0,0.0,False,match,
2169844497,10.4049/jimmunol.1102775,admitted_c048|set_aside:keyed_link_disputed.csv,2012.0,A 17q12 Allele Is Associated with Altered NK Cell Subsets and Function,False,crossref,journal-article,A 17q12 Allele Is Associated with Altered NK Cell Subsets and Function,published-print=2012;published-online=2012;published=2012;issued=2012;created=2012,1.0,0.0,0.0,False,match,
2170014302,10.1371/journal.pone.0051382,admitted_c048|extracted|set_aside:target_pending.csv,2012.0,Revisiting Mental Simulation in Language Comprehension: Six Replication Attempts,False,crossref,journal-article,Revisiting Mental Simulation in Language Comprehension: Six Replication Attempts,published-online=2012;published=2012;issued=2012;created=2012,1.0,0.0,0.0,False,match,
2170089538,10.4236/psych.2010.11003,admitted_c048|extracted,2010.0,Beta Thalassemia Minor as a Risk Factor for Suicide and Violence: A Failure to Replicate,False,crossref,journal-article,Beta Thalassemia Minor as a Risk Factor for Suicide and Violence: A Failure to Replicate,published-print=2010;published=2010;issued=2010;created=2010,1.0,0.0,0.0,False,match,
2170220340,10.1177/002242788201900204,admitted_c048|extracted,1982.0,Deterrent and Experiential Effects in Perceptual Deterrence Research: a Replication and Extension,False,crossref,journal-article,Deterrent and Experiential Effects in Perceptual Deterrence Research: a Replication and Extension,published-print=1982;published-online=1982;published=1982;issued=1982;created=2007,1.0,0.0,0.0,False,match,
2170437306,10.1002/hbm.10074,admitted_c048,2002.0,Reproducibility of the hemodynamic response to auditory oddball stimuli: A six‐week test–retest study,False,crossref,journal-article,Reproducibility of the hemodynamic response to auditory oddball stimuli: A six‐week test–retest study,published-print=2003;published-online=2002;published=2002;issued=2002;created=2002,1.0,0.0,0.0,False,match,
2170724617,10.1186/1744-9081-6-1,admitted_c048|extracted,2010.0,"Owner reports of attention, activity, and impulsivity in dogs: a replication study",False,crossref,journal-article,"Owner reports of attention, activity, and impulsivity in dogs: a replication study",published-print=2010;published=2010;issued=2010;created=2010,1.0,0.0,0.0,False,match,
2171067126,10.1002/bem.2250130403,admitted_c048|set_aside:target_pending.csv,1992.0,A replication study of human exposure to 60‐Hz fields: Effects on neurobehavioral measures,False,crossref,journal-article,A replication study of human exposure to 60‐Hz fields: Effects on neurobehavioral measures,published-print=1992;published-online=2005;published=1992;issued=1992;created=2006,1.0,0.0,0.0,False,match,
2171241286,10.1093/gerona/glu166,admitted_c048|extracted,2014.0,GWAS of Longevity in CHARGE Consortium Confirms APOE and FOXO3 Candidacy,False,crossref,journal-article,GWAS of Longevity in CHARGE Consortium Confirms APOE and FOXO3 Candidacy,published-print=2015;published-online=2014;published=2014;issued=2014;created=2014,1.0,0.0,0.0,False,match,
2171461882,10.1177/0969733010386162,admitted_c048,2011.0,Being a good nurse and doing the right thing: A replication study,False,crossref,journal-article,Being a good nurse and doing the right thing: A replication study,published-print=2011;published-online=2011;published=2011;issued=2011;created=2011,1.0,0.0,0.0,False,match,
2171478227,10.1002/etc.306,admitted_c048|extracted,2010.0,A rapid amphipod reproduction test for sediment quality assessment: In situ bioassays do not replicate laboratory bioassays,False,crossref,journal-article,A rapid amphipod reproduction test for sediment quality assessment: In situ bioassays do not replicate laboratory bioassays,published-print=2010;published-online=2010;published=2010;issued=2010;created=2010,1.0,0.0,0.0,False,match,
2171637847,10.1017/s0142716400001417,admitted_c048|extracted,1982.0,The acquisition of /r/ and /l/ by Japanese learners of English: Evidence that speech production can precede speech perception,False,crossref,journal-article,The acquisition of /r/ and /l/ by Japanese learners of English: Evidence that speech production can precede speech perception,published-print=1982;published-online=2008;published=1982;issued=1982;created=2008,1.0,0.0,0.0,False,match,
2171748648,10.1017/s1138741600006235,admitted_c048|extracted,2006.0,"Does Energy Expenditure Affect the Perception of Egocentric Distance? A Failure to Replicate Experiment 1 of Proffitt, Stefanucci, Banton, and Epstein (2003)",False,crossref,journal-article,"Does Energy Expenditure Affect the Perception of Egocentric Distance? A Failure to Replicate Experiment 1 of Proffitt, Stefanucci, Banton, and Epstein (2003)",published-print=2006;published-online=2014;published=2006;issued=2006;created=2014,1.0,0.0,0.0,False,match,
2172155291,10.2466/pr0.1968.22.3.889,admitted_c048|extracted,1968.0,Meaning Established by Classical Conditioning: Failure to Replicate,False,crossref,journal-article,Meaning Established by Classical Conditioning: Failure to Replicate,published-print=1968;published-online=1968;published=1968;issued=1968;created=2011,1.0,0.0,0.0,False,match,
2172250870,10.3389/fpsyg.2014.00800,admitted_c048|set_aside:target_pending.csv,2014.0,Hits and misses: leveraging tDCS to advance cognitive research,False,crossref,journal-article,Hits and misses: leveraging tDCS to advance cognitive research,published-online=2014;published=2014;issued=2014;created=2014,1.0,0.0,0.0,False,match,
2173236587,10.1086/380292,admitted_c048|extracted,2004.0,Memory Interference in Advertising: A Replication and Extension,False,crossref,journal-article,Memory Interference in Advertising: A Replication and Extension,published-print=2004;published-online=2004;published=2004;issued=2004;created=2004,1.0,0.0,0.0,False,match,
2174430845,10.32604/phyton.2015.84.132,admitted_c048|set_aside:target_pending.csv,2015.0,Effect of man-made electromagnetic fields on common Brassicaceae Lepidium sativum (cress d’Alinois) seed germination: a preliminary replication study,False,crossref,journal-article,Effect of man-made electromagnetic fields on common Brassicaceae Lepidium sativum (cress d’Alinois) seed germination: a preliminary replication study,published-print=2015;published=2015;issued=2015;created=2020,1.0,0.0,0.0,False,match,
2175242710,10.3109/14659899709081968,admitted_c048|extracted,1997.0,Alcohol education as primary prevention in health care: A replication study,False,crossref,journal-article,Alcohol education as primary prevention in health care: A replication study,published-print=1997;published-online=2009;published=1997;issued=1997;created=2009,1.0,0.0,0.0,False,match,
2177405908,10.1371/journal.pone.0140570,admitted_c048,2015.0,Probing the Strength of Infants' Preference for Helpers over Hinderers: Two Replication Attempts of Hamlin and Wynn (2011),False,crossref,journal-article,Probing the Strength of Infants' Preference for Helpers over Hinderers: Two Replication Attempts of Hamlin and Wynn (2011),published-online=2015;published=2015;issued=2015;created=2015,1.0,0.0,0.0,False,match,
2181178606,10.1371/journal.pone.0137499,admitted_c048|extracted,2015.0,When Science Replaces Religion: Science as a Secular Authority Bolsters Moral Sensitivity,False,crossref,journal-article,When Science Replaces Religion: Science as a Secular Authority Bolsters Moral Sensitivity,published-online=2015;published=2015;issued=2015;created=2015,1.0,0.0,0.0,False,match,
2183507787,10.1080/00220388.2018.1506574,admitted_c048|extracted,2018.0,Recalling Extra Data: A Replication Study of Finding Missing Markets,False,crossref,journal-article,Recalling Extra Data: A Replication Study of Finding Missing Markets,published-print=2019;published-online=2018;published=2018;issued=2018;created=2018,1.0,0.0,0.0,False,match,
2186217971,10.1080/08874417.2007.11645956,admitted_c048|extracted,2006.0,Measuring Information System Usage: Replication and Extensions,False,crossref,journal-article,Measuring Information System Usage: Replication and Extensions,published-print=2006;published-online=2016;published=2006;issued=2006;created=2026,1.0,0.0,0.0,False,match,
2188037021,10.46469/mq.2015.56.1.2,admitted_c048|set_aside:target_pending.csv,2015.0,Physical Strength and Politico-Economic Attitudes: An Attempt to Replicate,False,crossref,journal-article,Physical Strength and Politico-Economic Attitudes: An Attempt to Replicate,published-print=2015;published=2015;issued=2015;created=2020,1.0,0.0,0.0,False,match,
2189644712,10.1192/pb.bp.107.015792,admitted_c048|set_aside:unidentified_original.csv,2008.0,Mental health policy reforms and case complexity in CMHTs in England: replication study,False,crossref,journal-article,Mental health policy reforms and case complexity in CMHTs in England: replication study,published-print=2008;published-online=2018;published=2008;issued=2008;created=2008,1.0,0.0,0.0,False,match,
2190550259,10.1186/s13195-015-0154-x,admitted_c048,2015.0,Role of ABCA7 loss-of-function variant in Alzheimer's disease: a replication study in European–Americans,False,crossref,journal-article,Role of ABCA7 loss-of-function variant in Alzheimer's disease: a replication study in European–Americans,published-print=2015;published-online=2015;published=2015;issued=2015;created=2015,1.0,0.0,0.0,False,match,
2193375694,10.1371/journal.pone.0143723,admitted_c048,2015.0,The Reputational Consequences of Failed Replications and Wrongness Admission among Scientists,False,crossref,journal-article,The Reputational Consequences of Failed Replications and Wrongness Admission among Scientists,published-online=2015;published=2015;issued=2015;created=2015,1.0,0.0,0.0,False,match,
2195544861,10.1002/ejsp.2172,admitted_c048,2015.0,Oral approach‐avoidance: A replication and extension for European–Portuguese phonation,False,crossref,journal-article,Oral approach‐avoidance: A replication and extension for European–Portuguese phonation,published-print=2016;published-online=2015;published=2015;issued=2015;created=2015,1.0,0.0,0.0,False,match,
2198086087,10.3790/schm.132.3.393,admitted_c048|set_aside:keyed_link_disputed.csv,2012.0,The Quality of the<i>KombiFiD</i>-Sample of Business Services Enterprises: Evidence from a Replication Study,False,crossref,journal-article,The Quality of the KombiFiD-Sample of Business Services Enterprises: Evidence from a Replication Study,published-online=2012;published=2012;issued=2012;created=2012,1.0,0.0,0.0,False,match,
2200671217,10.11588/ijodr.2014.1.9464,admitted_c048|set_aside:target_pending.csv,2014.0,Gamer Links to Dream Bizarreness and Lucidity: A Failure to Replicate,False,content_negotiation,article-journal,Gamer Links to Dream Bizarreness and Lucidity: A Failure to Replicate,issued=2014,1.0,0.0,0.0,False,match,
2201978308,10.1371/journal.pone.0126363,admitted_c048|extracted,2015.0,"Replication Study in a Japanese Population to Evaluate the Association between 10 SNP Loci, Identified in European Genome-Wide Association Studies, and Type 2 Diabetes",False,crossref,journal-article,"Replication Study in a Japanese Population to Evaluate the Association between 10 SNP Loci, Identified in European Genome-Wide Association Studies, and Type 2 Diabetes",published-online=2015;published=2015;issued=2015;created=2015,1.0,0.0,0.0,False,match,
2202832596,10.3389/fpsyg.2015.01621,admitted_c048|extracted,2015.0,The influence of math anxiety on symbolic and non-symbolic magnitude processing,False,crossref,journal-article,The influence of math anxiety on symbolic and non-symbolic magnitude processing,published-online=2015;published=2015;issued=2015;created=2015,1.0,0.0,0.0,False,match,
2203543218,10.1080/15299716.2015.1057889,admitted_c048|set_aside:target_pending.csv,2015.0,Do Bisexual Girls Report Higher Rates of Substance Use than Heterosexual Girls? A Failure to Replicate with Incarcerated and Detained Youth,False,crossref,journal-article,Do Bisexual Girls Report Higher Rates of Substance Use than Heterosexual Girls? A Failure to Replicate with Incarcerated and Detained Youth,published-print=2015;published-online=2015;published=2015;issued=2015;created=2015,1.0,0.0,0.0,False,match,
2210596683,10.3402/ejpt.v6.29313,admitted_c048|extracted,2015.0,Evaluating predictive screening for children's post-injury mental health: New data and a replication,False,crossref,journal-article,Evaluating predictive screening for children's post-injury mental health: New data and a replication,published-print=2015;published-online=2015;published=2015;issued=2015;created=2015,1.0,0.0,0.0,False,match,
2212828431,10.3233/jvr-150770,admitted_c048|extracted,2015.0,Predictive validity of the Individual Placement and Support fidelity scale (IPS-25): A replication study,False,crossref,journal-article,Predictive validity of the Individual Placement and Support fidelity scale (IPS-25): A replication study,published-print=2015;published=2015;issued=2015;created=2015,1.0,0.0,0.0,False,match,
2216124682,10.1017/s1930297500003338,admitted_c048|set_aside:target_pending.csv,2012.0,The unconscious thought advantage: Further replication failures from a search for confirmatory evidence,False,crossref,journal-article,The unconscious thought advantage: Further replication failures from a search for confirmatory evidence,published-print=2012;published-online=2023;published=2012;issued=2012;created=2023,1.0,0.0,0.0,False,match,
2218284474,10.7287/peerj.preprints.804v1,admitted_c048|extracted,2015.0,"Disease threat does not predict attractiveness preference in a United Kingdom dataset: a replication attempt and commentary on White <i>et al</i>., Psych Sci 2013",False,crossref,posted-content,"Disease threat does not predict attractiveness preference in a United Kingdom dataset: a replication attempt and commentary on White
                  <i>et al</i>
                  ., Psych Sci 2013",published=2015;issued=2015;created=2018,1.0,0.0,0.0,False,match,
2220051385,10.1371/journal.pone.0127106,admitted_c048|set_aside:target_pending.csv,2015.0,Tracking Visual Events in Time in the Absence of Time Perception: Implicit Processing at the ms Level,False,crossref,journal-article,Tracking Visual Events in Time in the Absence of Time Perception: Implicit Processing at the ms Level,published-online=2015;published=2015;issued=2015;created=2015,1.0,0.0,0.0,False,match,
2220229272,10.6084/m9.figshare.96058.v3,admitted_c048,2013.0,"Williams &amp; Bargh (2008), Study 4 Replication Attempt",False,content_negotiation,dataset,"Williams &amp; Bargh (2008), Study 4 Replication Attempt",issued=2013,1.0,0.0,0.0,False,match,
2221033579,10.1017/s0790966700002421,admitted_c048|extracted,1996.0,Memory impairment in Alzheimer's disease: replication and extension of the delayed word recall (DWR) test,False,crossref,journal-article,Memory impairment in Alzheimer's disease: replication and extension of the delayed word recall (DWR) test,published-print=1996;published-online=2014;published=1996;issued=1996;created=2016,1.0,0.0,0.0,False,match,
2221172874,10.1186/s40064-016-2303-5,admitted_c048|extracted,2016.0,Chocolate scents and product sales: a randomized controlled trial in a Canadian bookstore and café,False,crossref,journal-article,Chocolate scents and product sales: a randomized controlled trial in a Canadian bookstore and café,published-print=2016;published-online=2016;published=2016;issued=2016;created=2016,1.0,0.0,0.0,False,match,
2223223208,10.6084/m9.figshare.951972.v4,admitted_c048,2015.0,R-package for replication studies for Mac/Linux,False,content_negotiation,dataset,R-package for replication studies for Mac/Linux,issued=2015,1.0,0.0,0.0,False,match,
2223680920,10.1038/tp.2015.190,admitted_c048|extracted,2016.0,Absence of evidence for increase in risk for autism or attention-deficit hyperactivity disorder following antidepressant exposure during pregnancy: a replication study,False,crossref,journal-article,Absence of evidence for increase in risk for autism or attention-deficit hyperactivity disorder following antidepressant exposure during pregnancy: a replication study,published-online=2016;published=2016;issued=2016;created=2016,1.0,0.0,0.0,False,match,
2226018378,10.1080/13527266.2016.1115609,admitted_c048,2015.0,Variability in marketing communications research and an editorial request for replication studies,False,crossref,journal-article,Variability in marketing communications research and an editorial request for replication studies,published-print=2016;published-online=2015;published=2015;issued=2015;created=2015,1.0,0.0,0.0,False,match,
2228701860,10.1038/tp.2015.199,admitted_c048|extracted,2016.0,A comprehensive analysis of NDST3 for schizophrenia and bipolar disorder in Han Chinese,False,crossref,journal-article,A comprehensive analysis of NDST3 for schizophrenia and bipolar disorder in Han Chinese,published-online=2016;published=2016;issued=2016;created=2016,1.0,0.0,0.0,False,match,
2230500913,10.1002/ajmg.b.10761,admitted_c048|extracted,2002.0,Familial aggregation of psychotic symptoms in a replication set of 69 bipolar disorder pedigrees,False,crossref,journal-article,Familial aggregation of psychotic symptoms in a replication set of 69 bipolar disorder pedigrees,published-print=2003;published-online=2002;published=2002;issued=2002;created=2002,1.0,0.0,0.0,False,match,
2230640574,10.1002/ajmg.b.20004,admitted_c048|extracted,2003.0,Dopamine D2 receptor gene Ser311Cys variant and schizophrenia: association study and meta‐analysis,False,crossref,journal-article,Dopamine D2 receptor gene Ser311Cys variant and schizophrenia: association study and meta‐analysis,published-print=2003;published-online=2003;published=2003;issued=2003;created=2003,1.0,0.0,0.0,False,match,
2233561918,10.1111/adb.12361,admitted_c048,2016.0,Posterior hippocampal regional cerebral blood flow predicts abstinence: a replication study,False,crossref,journal-article,Posterior hippocampal regional cerebral blood flow predicts abstinence: a replication study,published-print=2017;published-online=2016;published=2016;issued=2016;created=2016,1.0,0.0,0.0,False,match,
2234667682,10.1177/2167702615578128,admitted_c048|set_aside:target_pending.csv,2015.0,Clarifying the Behavioral Economics of Social Anxiety Disorder,False,crossref,journal-article,Clarifying the Behavioral Economics of Social Anxiety Disorder,published-print=2016;published-online=2015;published=2015;issued=2015;created=2015,1.0,0.0,0.0,False,match,
2235445102,10.1186/s12891-016-0863-8,admitted_c048|extracted,2016.0,The TGFB1 gene is associated with curve severity but not with the development of adolescent idiopathic scoliosis: a replication study in the Chinese population,False,crossref,journal-article,The TGFB1 gene is associated with curve severity but not with the development of adolescent idiopathic scoliosis: a replication study in the Chinese population,published-print=2016;published-online=2016;published=2016;issued=2016;created=2016,1.0,0.0,0.0,False,match,
2237455787,10.1080/00913367.2015.1085819,admitted_c048,2015.0,Reinquiry into Advertising Avoidance on the Internet: A Conceptual Replication and Extension,False,crossref,journal-article,Reinquiry into Advertising Avoidance on the Internet: A Conceptual Replication and Extension,published-print=2016;published-online=2015;published=2015;issued=2015;created=2015,1.0,0.0,0.0,False,match,
2237571774,10.1186/s12864-015-2296-4,admitted_c048,2016.0,Power estimation and sample size determination for replication studies of genome-wide association studies,False,crossref,journal-article,Power estimation and sample size determination for replication studies of genome-wide association studies,published-online=2016;published=2016;issued=2016;created=2016,1.0,0.0,0.0,False,match,
2237800581,10.1111/jcmm.12729,admitted_c048|set_aside:target_pending.csv,2016.0,Replication study of 34 common <scp>SNP</scp>s associated with prostate cancer in the Romanian population,False,crossref,journal-article,Replication study of 34 common <scp>SNP</scp>s associated with prostate cancer in the Romanian population,published-print=2016;published-online=2016;published=2016;issued=2016;created=2016,1.0,0.0,0.0,False,match,
2238113801,10.1093/carcin/bgv130,admitted_c048|extracted|set_aside:target_pending.csv,2015.0,"Peripheral blood mitochondrial DNA copy number, length heteroplasmy and breast cancer risk: a replication study",False,crossref,journal-article,"Peripheral blood mitochondrial DNA copy number, length heteroplasmy and breast cancer risk: a replication study",published-print=2015;published-online=2015;published=2015;issued=2015;created=2015,1.0,0.0,0.0,False,match,
