work_id,doi,year,type,source,title,abstract_empty,screen,extracted,recovered_by_general,matches_replication-claim-text,matches_replication-claim-residual,matches_replication-signal
2270117331,10.3389/fpsyg.2015.01982,2016.0,article,Frontiers in Psychology,What can Written-Words Tell us About Lexical Retrieval in Speech Production?,False,proceed,True,False,False,False,False
2069563492,10.3201/eid1903.121029,2013.0,article,Emerging infectious diseases,Lack of Norovirus Replication and Histo-Blood Group Antigen Expression in 3-Dimensional Intestinal Epithelial Cells,False,proceed,True,True,True,True,True
2948883361,10.3389/fpsyg.2019.01381,2019.0,article,Frontiers in Psychology,Moral Elevation and Economic Games: The Moderating Role of Personality,False,proceed,True,False,True,False,False
2092832088,10.12688/f1000research.2-140.v1,2013.0,preprint,F1000Research,Environmental enrichment does not impact on tumor growth in mice,False,proceed,True,False,True,True,False
1966139138,10.1371/journal.pone.0051876,2012.0,article,PLoS ONE,Common (Mis)Beliefs about Memory: A Replication and Comparison of Telephone and Mechanical Turk Survey Methods,False,proceed,True,True,True,False,True
2009706557,10.1186/1471-244x-9-1,2009.0,article,BMC Psychiatry,Apathy is associated with executive functioning in first episode psychosis,False,proceed,False,False,True,False,False
2076139015,10.1371/journal.pone.0035851,2012.0,article,PLoS ONE,Auditory Deficit as a Consequence Rather than Endophenotype of Specific Language Impairment: Electrophysiological Evidence,False,proceed,True,True,True,False,False
2065929647,10.1001/archneurol.2010.147,2010.0,article,Archives of Neurology,"Replication of CLU, CR1, and PICALM Associations With Alzheimer Disease",False,proceed,True,False,False,False,True
2981446007,10.3389/fpsyg.2019.02474,2019.0,article,Frontiers in Psychology,"Surprise, Curiosity, and Confusion Promote Knowledge Exploration: Evidence for Robust Effects of Epistemic Emotions",False,proceed,True,False,False,True,False
2024951855,10.1371/journal.pone.0060868,2013.0,article,PLoS ONE,Adaptive Memory: Evaluating Alternative Forms of Fitness-Relevant Processing in the Survival Processing Paradigm,False,discard,False,False,True,False,False
2079179101,10.1371/journal.pone.0025057,2011.0,article,PLoS ONE,"Smoking Related Cancers and Loci at Chromosomes 15q25, 5p15, 6p22.1 and 6p21.33 in the Polish Population",False,proceed,True,True,True,False,False
2144998489,10.3389/fpsyg.2014.00855,2014.0,article,Frontiers in Psychology,Sequential modulations of the Simon effect depend on episodic retrieval,False,proceed,True,False,True,False,False
2911000798,10.3389/fpsyg.2018.02790,2019.0,article,Frontiers in Psychology,"Joint Action Enhances Cohesion and Positive Affect, but Suppresses Aspects of Creativity When Combined With Shared Goals",False,proceed,True,True,True,False,False
2017404805,10.1371/journal.pone.0054789,2013.0,article,PLoS ONE,The Duration of a Co-Occurring Sound Modulates Visual Detection Performance in Humans,False,discard,False,True,True,False,False
2098330396,10.3109/10428194.2014.910775,2014.0,article,Leukemia & lymphoma/Leukemia and lymphoma,10p12.31-12.2 variants and risk of childhood acute lymphoblastic leukemia in a Chinese population,False,proceed,True,False,True,False,False
4297026077,10.1016/j.ynirp.2022.100132,2022.0,article,Neuroimage Reports,Phase matters when there is power: Phasic modulation of corticospinal excitability occurs at high amplitude sensorimotor mu-oscillations,False,discard,False,False,False,True,False
2969331074,10.3389/fnhum.2019.00309,2019.0,article,Frontiers in Human Neuroscience,Emotion in Chinese Words Could Not Be Extracted in Continuous Flash Suppression,False,proceed,True,True,True,True,False
2590444006,10.1371/journal.pone.0171305,2017.0,article,PLoS ONE,Mapping cerebral pulse pressure and arterial compliance over the adult lifespan with optical imaging,False,proceed,True,True,True,False,False
2150472852,10.3109/10826089009058876,1990.0,article,International Journal of the Addictions,Family Therapy for Dutch Drug Abusers: Replication of an American Study,False,proceed,False,True,False,True,True
2946455910,10.1523/jneurosci.3184-18.2019,2019.0,article,Journal of Neuroscience,Oscillatory Properties of Functional Connections Between Sensory Areas Mediate Cross-Modal Illusory Perception,False,proceed,True,False,False,False,False
2169458259,10.1093/hmg/ddp489,2009.0,article,Human Molecular Genetics,Replication of the five novel loci for uric acid concentrations and potential mediating mechanisms,False,proceed,True,True,True,False,True
2014835915,10.1371/journal.pone.0090493,2014.0,article,PLoS ONE,Discriminating Males and Unpredictable Females: Males Differentiate Self-Similar Facial Cues More than Females in the Judgment of Opposite-Sex Attractiveness,False,discard,False,False,True,False,False
2918381257,10.1371/journal.pone.0213073,2019.0,review,PLoS ONE,Evaluation of 12 GWAS-drawn SNPs as biomarkers of rheumatoid arthritis response to TNF inhibitors. A potential SNP association with response to etanercept,False,proceed,False,False,True,False,False
2468889233,10.1037/neu0000222,2015.0,article,Neuropsychology,A diffusion model analysis of episodic recognition in preclinical individuals with a family history for Alzheimer’s disease: The adult children study.,False,proceed,False,False,True,True,False
1984622482,10.1371/journal.pone.0095431,2014.0,article,PLoS ONE,Perceptions of Others' Political Affiliation Are Moderated by Individual Perceivers' Own Political Attitudes,False,proceed,True,False,True,False,False
2904488960,10.3389/fnins.2018.00920,2018.0,article,Frontiers in Neuroscience,Does TMS Disruption of the Left Primary Motor Cortex Affect Verb Retrieval Following Exposure to Pantomimed Gestures?,False,proceed,False,True,True,False,False
1988087271,10.1080/15402000701264005,2007.0,article,Behavioral Sleep Medicine,How Early in Treatment is PAP Adherence Established? Revisiting Night-to-Night Variability,False,proceed,True,True,True,True,False
4214558502,10.1016/j.nicl.2022.102975,2022.0,article,NeuroImage Clinical,"The relationships between subclinical OCD symptoms, beta/gamma-band power, and the rate of evidence integration during perceptual decision making",False,proceed,True,True,True,False,False
2524958049,10.3389/fpsyg.2016.01479,2016.0,article,Frontiers in Psychology,Some Alternatives? Event-Related Potential Investigation of Literal and Pragmatic Interpretations of Some Presented in Isolation,False,discard,False,False,True,True,False
2054702830,10.1037/a0017828,2010.0,article,Psychological Assessment,The dot pattern expectancy task: Reliability and replication of deficits in schizophrenia.,False,proceed,False,True,False,False,True
2920908845,10.1037/xge0000570,2019.0,review,Journal of Experimental Psychology General,A comprehensive meta-analysis of money priming.,False,discard,False,False,False,False,False
4285297812,10.5334/cpsy.84,2022.0,article,Computational Psychiatry,Gambling Environment Exposure Increases Temporal Discounting but Improves Model-Based Control in Regular Slot-Machine Gamblers,False,proceed,False,False,False,False,False
2158290056,10.3324/haematol.2010.022459,2010.0,article,Haematologica,Replication analysis confirms the association of ARID5B with childhood B-cell acute lymphoblastic leukemia,False,proceed,True,False,False,True,True
4221029633,10.1016/j.cognition.2022.105113,2022.0,article,Cognition,Unconscious information integration: A replication and the role of spatial window in masking experiments,False,proceed,True,True,True,False,True
4391439463,10.7759/cureus.53372,2024.0,article,Cureus,Impact of Applied Behavior Analysis on Autistic Children Target Behaviors: A Replication Using Repeated Measures,False,proceed,False,True,False,True,True
2013773891,10.1371/journal.pone.0019587,2011.0,article,PLoS ONE,PAX6 Haplotypes Are Associated with High Myopia in Han Chinese,False,proceed,False,True,True,True,False
2134798508,10.1207/s15327752jpa7402_3,2000.0,article,Journal of Personality Assessment,A Replication of Rorschach and MMPI-2 Convergent Validity,False,proceed,False,True,True,False,True
2062043632,10.1001/archneurol.2008.552,2009.0,article,Archives of Neurology,GAB2 as an Alzheimer Disease Susceptibility Gene,False,proceed,True,False,False,False,False
2317568490,10.1038/mp.2015.209,2016.0,article,Molecular Psychiatry,Abnormal asymmetries in subcortical brain volume in schizophrenia,False,proceed,True,True,True,False,False
1994784188,10.1371/journal.pone.0016565,2011.0,article,PLoS ONE,An Investigation of Genome-Wide Studies Reported Susceptibility Loci for Ulcerative Colitis Shows Limited Replication in North Indians,False,proceed,False,False,True,True,True
2049023055,10.1371/journal.pone.0030320,2012.0,article,PLoS ONE,"Socioeconomic Status (SES) and Children's Intelligence (IQ): In a UK-Representative Sample SES Moderates the Environmental, Not Genetic, Effect on IQ",False,proceed,True,False,True,True,False
2098665843,10.3233/jad-122395,2013.0,article,Journal of Alzheimer s Disease,SORL1 is Genetically Associated with Neuropathologically Characterized Late-Onset Alzheimer's Disease,False,proceed,True,True,True,True,False
1492812232,10.1371/journal.pone.0060231,2013.0,article,PLoS ONE,"Population-Based Input Function Modeling for [18F]FMPEP-d2, an Inverse Agonist Radioligand for Cannabinoid CB1 Receptors: Validation in Clinical Studies",False,proceed,True,False,False,False,False
4385172639,10.7759/cureus.42194,2023.0,article,Cureus,"Neonatal, Infant, and Under Age Five Vaccine Doses Routinely Given in Developed Nations and Their Association With Mortality Rates",False,proceed,True,True,True,False,False
4408934140,10.1016/j.nicl.2025.103771,2025.0,article,NeuroImage Clinical,Thalamic iron in multiple sclerosis: Waning support for the early-rise late-decline hypothesis,False,proceed,True,True,True,False,False
3202311031,10.18653/v1/2021.inlg-1.29,2021.0,article,,Reproducing a Comparison of Hedged and Non-hedged NLG Texts,False,proceed,True,False,False,False,True
571494891,10.1057/9781137293626_12,2014.0,book-chapter,Palgrave Macmillan UK eBooks,Replicating “Sources of Slow Growth in African Economies”,False,proceed,True,True,True,False,True
2156317822,10.1093/brain/awr007,2011.0,article,Brain,TMEM106B is associated with frontotemporal lobar degeneration in a clinically diagnosed patient cohort,False,proceed,True,False,True,False,False
2016605632,10.1371/journal.pone.0056732,2013.0,article,PLoS ONE,Replication of Association between Schizophrenia and Chromosome 6p21-6p22.1 Polymorphisms in Chinese Han Population,False,proceed,True,False,False,True,True
4387873318,10.1016/j.jclinepi.2023.10.013,2023.0,article,Journal of Clinical Epidemiology,The 2-week systematic review (2weekSR) method was successfully blind-replicated by another team: a case study,False,proceed,True,False,False,True,True
4414554577,10.1186/s40359-025-03353-0,2025.0,article,BMC Psychology,The effect of emotional expression on age estimates is modulated by face age and participant age,False,discard,False,False,False,False,False
1973778908,10.1002/humu.20840,2008.0,article,Human Mutation,Whole genome survey of coding SNPs reveals a reproducible pathway determinant of Parkinson disease,False,proceed,True,False,False,False,True
4405006624,10.1186/s40359-024-02194-7,2024.0,article,BMC Psychology,The effects of power posing on neuroendocrine levels and risk-taking,False,proceed,True,False,False,True,False
4400306696,10.31234/osf.io/esu9z,2024.0,preprint,,WITHDRAWN,False,proceed,True,True,True,True,True
4407180572,10.5114/biolsport.2025.147010,2025.0,article,Biology of Sport,Association of the GALNTL6 polymorphism with muscle strength in Japanese athletes,False,proceed,True,True,True,False,False
4230084800,10.23846/rps0012,2017.0,report,,Cash transfers and HIV/HSV-2 prevalence: a replication of a cluster randomized trial in Malawi,False,proceed,True,True,True,False,True
1564890621,10.3386/w12607,2006.0,article,National Bureau of Economic Research,"Further Tests of Abortion and Crime: A Response to Donohue and Levitt (2001,2004, 2006)",False,proceed,True,False,False,False,False
2915790396,10.23846/rps0009,2015.0,report,,The effects of land titling on the urban poor: a replication of property rights for the poor,False,proceed,True,True,False,False,True
3007502937,10.1109/tnsre.2020.2974272,2020.0,letter,IEEE Transactions on Neural Systems and Rehabilitation Engineering,Questionable Classification Accuracy Reported in “Designing a Sum of Squared Correlations Framework for Enhancing SSVEP-Based BCIs”,False,proceed,True,False,True,False,True
4226205043,10.1212/wnl.0000000000200346,2022.0,article,Neurology,Effectiveness of a Self-Management Program to Improve Cognition and Quality of Life in Epilepsy,False,proceed,True,False,True,False,False
1975382605,10.1037/a0027687,2012.0,article,Psychology and Aging,"Dementia has a categorical, not dimensional, latent structure.",False,proceed,True,False,True,False,False
4385250210,10.2147/prbm.s406523,2023.0,article,Psychology Research and Behavior Management,Assessment of an Epidemic Urgency: Psychometric Evidence for the UCLA Loneliness Scale,False,proceed,True,False,False,True,False
4404843838,10.1016/j.jointm.2024.10.003,2024.0,article,Journal of Intensive Medicine,Preparing for future pandemics: Automated intensive care electronic health record data extraction to accelerate clinical insights,False,proceed,True,True,True,False,False
2775797250,10.1371/journal.pone.0188891,2017.0,article,PLoS ONE,"In patients with suspected acute stroke, CT perfusion-based cerebral blood flow maps cannot substitute for DWI in measuring the ischemic core",False,proceed,True,False,False,False,False
3081047367,10.1016/j.nicl.2020.102399,2020.0,article,NeuroImage Clinical,A multicenter effectiveness trial of QEEG-informed neurofeedback in ADHD: Replication and treatment prediction,False,proceed,True,True,False,True,True
3165623500,10.1016/j.ynstr.2021.100344,2021.0,article,Neurobiology of Stress,"Insights from a laboratory and naturalistic investigation on stress, rumination and frontal brain functioning in MDD: An fNIRS study",False,proceed,True,False,False,True,False
2564749296,10.1037/abn0000230,2016.0,article,Journal of Abnormal Psychology,Suicide and self-injury-related implicit cognition: A large-scale examination and replication.,False,proceed,False,True,False,False,True
2785310965,10.1037/xge0000402,2018.0,article,Journal of Experimental Psychology General,Shifting the balance between goals and habits: Five failures in experimental habit induction.,False,proceed,True,False,False,True,False
3134809765,10.1007/s40273-021-01008-7,2021.0,article,PharmacoEconomics,"Replication of Published Health Economic Obesity Models: Assessment of Facilitators, Hurdles and Reproduction Success",False,proceed,False,False,False,False,True
2892304963,10.1080/23279095.2018.1480484,2018.0,article,Applied Neuropsychology Adult,Neurobehavioral symptom validity and performance validity in veterans: Evidence for distinct outcomes across data types,False,proceed,False,True,True,False,True
4384130165,10.1016/j.cortex.2023.04.019,2023.0,article,Cortex,Reassessing referral of touch following peripheral deafferentation: The role of contextual bias,False,proceed,False,False,True,False,False
6943870429,10.17605/osf.io/j3ue4,2022.0,article,OSF Preprints (OSF Preprints),Revisiting the role of public exposure and moral beliefs on feelings of shame and guilt: Replication Registered Report of Smith et al. (2002)’s Study 1,True,proceed,False,True,False,False,True
3029363639,10.1371/journal.pone.0233904,2020.0,article,PLoS ONE,"Plasma glucocorticogenic activity, race/ethnicity and alcohol intake among San Francisco Bay Area women",False,proceed,True,False,True,False,False
224635783,10.3969/j.issn.1002-0829.2012.01.002,2012.0,article,PubMed,Efficacy of contingency management in improving retention and compliance to methadone maintenance treatment: a random controlled study.,False,proceed,False,False,True,True,False
3005578013,10.1093/jn/nxaa020,2020.0,article,Journal of Nutrition,The EAT-Lancet Commission's Dietary Composition May Not Prevent Noncommunicable Disease Mortality,False,proceed,True,False,False,True,False
2079852993,10.4161/cbt.25093,2013.0,article,Cancer Biology & Therapy,“Selective cell death mediated by small conditional RNAs” is not selective,False,proceed,True,True,True,True,False
2795113797,10.1093/scan/nsy025,2018.0,article,Social Cognitive and Affective Neuroscience,Neural mechanisms of the rejection–aggression link,False,proceed,False,False,True,False,False
3017190287,10.1371/journal.pone.0231135,2020.0,article,PLoS ONE,Partition dependence in financial aid distribution to income categories,False,proceed,False,False,False,False,False
3087296455,10.1167/jov.20.9.13,2020.0,article,Journal of Vision,OSIEshort: A small stimulus set can reliably estimate individual differences in semantic salience,False,proceed,True,True,True,False,True
1977734316,10.1167/iovs.08-2382,2009.0,article,Investigative Ophthalmology & Visual Science,Linkage Analysis in Keratoconus: Replication of Locus 5q21.2 and Identification of Other Suggestive Loci,False,proceed,True,True,True,False,True
2316348164,10.1167/iovs.14-15105,2014.0,article,Investigative Ophthalmology & Visual Science,Comprehensive Replication of the Relationship Between Myopia-Related Genes and Refractive Errors in a Large Japanese Cohort,False,proceed,True,True,True,True,True
2137378851,10.1093/humrep/dev081,2015.0,review,Human Reproduction,Lack of replication of four candidate SNPs implicated in human male fertility traits: a large-scale population-based study,False,proceed,True,False,True,False,True
2588462410,10.1093/schbul/sbx001,2017.0,article,Schizophrenia Bulletin,Altered DLPFC–Hippocampus Connectivity During Working Memory: Independent Replication and Disorder Specificity of a Putative Genetic Risk Phenotype for Schizophrenia,False,proceed,False,True,False,False,True
3038489063,10.5334/jcaa.52,2020.0,article,Journal of Computer Applications in Archaeology,"Agent-Based Modeling, Scientific Reproducibility, and Taphonomy: A Successful Model Implementation Case Study",False,proceed,True,False,True,True,True
2161159397,10.1038/ejhg.2011.206,2011.0,article,European Journal of Human Genetics,UGT1A1 is a major locus influencing bilirubin levels in African Americans,False,proceed,True,False,True,True,False
2091838348,10.1080/10473289.2000.10464149,2000.0,article,Journal of the Air & Waste Management Association,Is Daily Mortality Associated Specifically with Fine Particles? Data Reconstruction and Replication of Analyses,False,proceed,True,True,False,False,True
2087526313,10.5249/jivr.v4i1.65,2011.0,article,Journal of Injury and Violence Research,A replication of the relationship between adversity earlier in life and elderly suicide rates using five years cross-national data,False,proceed,True,True,False,False,True
2089614978,10.1080/21642850.2014.916218,2014.0,article,Health Psychology and Behavioral Medicine,Collectivism/individualism and its relationship to behavioral and physiological immunity,False,discard,False,False,True,True,False
3003442733,10.1371/journal.pone.0227629,2020.0,article,PLoS ONE,"Conducting online virtual environment experiments with uncompensated, unsupervised samples",False,proceed,True,True,True,False,True
2748000983,10.3892/ol.2017.6829,2017.0,article,Oncology Letters,Impact of tumoral carbonic anhydrase IX and Ki‑67 expression on survival in oral squamous cell carcinoma patients,False,proceed,True,False,True,True,False
1685966668,10.1167/15.4.12,2015.0,article,Journal of Vision,Distinct cognitive mechanisms involved in the processing of single objects and object ensembles,False,proceed,True,True,True,False,False
2983684699,10.1093/cercor/bhz238,2019.0,article,Cerebral Cortex,Temporal Characteristics of Priming of Attention Shifts Are Mirrored by BOLD Response Patterns in the Frontoparietal Attention Network,False,proceed,True,True,True,False,False
2137328631,10.1017/s0272263101003023,2001.0,article,Studies in Second Language Acquisition,MODALITY AND ATTENTION TO MEANING AND FORM IN THE INPUT,False,proceed,True,False,False,False,True
2735105672,10.1044/2017_jslhr-l-16-0327,2017.0,article,Journal of Speech Language and Hearing Research,Sensitivity to Audiovisual Temporal Asynchrony in Children With a History of Specific Language Impairment and Their Peers With Typical Development: A Replication and Follow-Up Study,False,proceed,True,True,False,False,True
4283789824,10.3390/ijerph19138192,2022.0,article,International Journal of Environmental Research and Public Health,Physical Education with Eduball Stimulates Non-Native Language Learning in Primary School Students,False,proceed,False,False,True,False,False
3006325128,10.1111/jcpp.13229,2020.0,article,Journal of Child Psychology and Psychiatry,"Sex differences in foetal origins of child emotional symptoms: a test of evolutionary hypotheses in a large, general population cohort",False,proceed,True,True,True,False,False
1602378098,10.1002/dys.1470,2014.0,article,Dyslexia,"A Tale of Two Studies on Auditory Training in Children: A Response to the Claim that ‘Discrimination Training of Phonemic Contrasts Enhances Phonological Processing in Mainstream School Children’ by Moore, Rosenberg and Coleman (2005)",False,proceed,True,False,True,True,False
2033288354,10.1080/17470218.2012.699077,2012.0,article,Quarterly Journal of Experimental Psychology,Familiarity and face processing,False,discard,False,False,False,False,False
2288564460,10.1098/rstb.2015.0191,2016.0,article,Philosophical Transactions of the Royal Society B Biological Sciences,The effects of environment and ownership on children's innovation of tools and tool material selection,False,proceed,False,True,True,False,False
4365503441,10.1044/2023_jslhr-22-00694,2023.0,article,Journal of Speech Language and Hearing Research,Crowdsourced Perceptual Ratings of Voice Quality in People With Parkinson's Disease Before and After Intensive Voice and Articulation Therapies: Secondary Outcome of a Randomized Controlled Trial,False,proceed,True,False,False,False,False
1896837587,10.1111/lang.12149,2015.0,article,Language Learning,Nonnative Speakers Do Not Take Competing Alternative Expressions Into Account the Way Native Speakers Do,False,proceed,True,True,True,False,False
1995505122,10.1177/1087054712462884,2012.0,article,Journal of Attention Disorders,Deficient Emotional Self-Regulation in ADHD Assessed Using a Unique Profile of the Child Behavior Checklist (CBCL),False,proceed,False,False,False,False,False
2340596131,10.1177/1526924816641814,2016.0,article,Progress in Transplantation,The Potential (F)utility of a Passive Organ Donor Registration Opportunity,False,proceed,True,False,False,False,False
2089025250,10.1002/ajmg.b.30744,2008.0,article,American Journal of Medical Genetics Part B Neuropsychiatric Genetics,"Association study of candidate variants of COMT with neuroticism, anxiety and depression",False,proceed,False,False,False,False,False
2911012769,10.1029/2017ea000360,2019.0,article,Earth and Space Science,"Reproducibility of San Andreas Fault Slip Rate Measurements at Wallace Creek in the Carrizo Plain, CA",False,proceed,True,False,True,False,True
2951062515,10.1093/ckj/sfz073,2019.0,article,Clinical Kidney Journal,Validation of distinct pathogenic patterns in a cohort of membranoproliferative glomerulonephritis patients by cluster analysis,False,proceed,True,False,False,False,False
2035223728,10.1901/jaba.2001.34-61,2001.0,article,Journal of Applied Behavior Analysis,ANALYSIS OF RESPONSE CLASS HIERARCHIES WITH ATTENTION‐MAINTAINED PROBLEM BEHAVIORS,False,proceed,True,False,True,False,False
2147856605,10.1177/0022022100031003001,2000.0,article,Journal of Cross-Cultural Psychology,Culture in the Cockpit,False,proceed,True,False,True,True,False
3092151265,10.1177/0269881120953994,2020.0,article,Journal of Psychopharmacology,"Microdosing psychedelics: Subjective benefits and challenges, substance testing behavior, and the relevance of intention",False,proceed,True,True,True,True,True
3177588094,10.1038/s41598-021-93464-6,2021.0,article,Scientific Reports,"Uncertainty increases curiosity, but decreases happiness",False,proceed,False,True,True,False,False
2139053447,10.1177/00222194030360040601,2003.0,article,Journal of Learning Disabilities,Students Classified as LD Who Petitioned for or Fulfilled the College Foreign Language Requirement—Are They Different?,False,proceed,False,False,True,False,False
2065076335,10.1002/art.30604,2011.0,article,Arthritis & Rheumatism,A putative functional variant within the <i>UBAC2</i> gene is associated with increased risk of Behçet's disease,False,proceed,True,False,True,False,False
2136369471,10.1136/jmg.2008.061457,2008.0,letter,Journal of Medical Genetics,Six new coeliac disease loci replicated in an Italian population confirm association with coeliac disease,False,proceed,True,False,True,False,True
4385625208,10.1371/journal.pone.0289062,2023.0,article,PLoS ONE,Nuances in intensity deviant asymmetric responses as a biomarker for tinnitus,False,proceed,True,False,True,True,False
1984604010,10.1192/bjp.161.1.55,1992.0,article,The British Journal of Psychiatry,Evidence for a Pseudoautosomal Locus for Schizophrenia,False,proceed,True,False,False,False,False
1992603245,10.1901/jeab.2009.91-143,2009.0,article,Journal of the Experimental Analysis of Behavior,EXTENSIVE TRAINING IS INSUFFICIENT TO PRODUCE THE WORK‐ETHIC EFFECT IN PIGEONS,False,proceed,True,False,True,True,False
2091469207,10.1089/gtmb.2012.0161,2012.0,article,Genetic Testing and Molecular Biomarkers,Association of <i>Uridine Diphosphate-Glucuronosyltransferase 2B</i> Gene Variants with Serum Glucuronide Levels and Prostate Cancer Risk,False,proceed,True,False,True,False,False
1990082891,10.1177/1524839907307884,2008.0,article,Health Promotion Practice,The 6-Step Model for Community Empowerment: Revisited in Public Housing Communities for Low-Income Senior Citizens,False,proceed,True,False,True,False,False
4411431801,10.1098/rsos.250316,2025.0,article,Royal Society Open Science,Do ecological valid stop signals aid detour performance? A comparison of four bird species,False,proceed,False,True,True,False,False
2607375323,10.1002/ajmg.a.38190,2017.0,article,American Journal of Medical Genetics Part A,Gene‐gene interaction of single nucleotide polymorphisms in 16p13.3 may contribute to the risk of non‐syndromic cleft lip with or without cleft palate in Chinese case‐parent trios,False,proceed,True,False,True,True,False
3125935586,10.1002/smj.2574,2016.0,article,Strategic Management Journal,Global diversification discount and its discontents: A bit of self‐selection makes a world of difference,False,proceed,False,False,False,False,True
4390789934,10.3389/fpsyg.2023.1254789,2024.0,article,Frontiers in Psychology,"The consumption of experiential gifts is construed as more autonomy supportive and leads to greater gratitude, especially when they are given out of love",False,discard,False,True,True,False,True
3167249776,10.1111/ejn.15353,2021.0,article,European Journal of Neuroscience,"No evidence of rhythmic visuospatial attention at cued locations in a spatial cuing paradigm, regardless of their behavioural relevance",False,proceed,True,False,False,True,False
2277141008,10.1111/cogs.12368,2016.0,article,Cognitive Science,Preschoolers' Acquisition of Novel Verbs in the Double Object Dative,False,proceed,True,False,True,False,False
2886050787,10.1111/jsr.12749,2018.0,article,Journal of Sleep Research,Dreaming of a learning task is associated with enhanced memory consolidation: Replication in an overnight sleep study,False,proceed,True,True,True,False,True
3108220376,10.1371/journal.pone.0237829,2020.0,article,PLoS ONE,Failure to modulate reward prediction errors in declarative learning with theta (6 Hz) frequency transcranial alternating current stimulation,False,proceed,True,True,True,False,False
4403415618,10.1101/gr.279351.124,2024.0,article,Genome Research,Characterizing tandem repeat complexities across long-read sequencing platforms with TREAT and <i>otter</i>,False,discard,False,False,True,False,False
4393097360,10.1371/journal.pgen.1011192,2024.0,review,PLoS Genetics,Canadian COVID-19 host genetics cohort replicates known severity associations,False,proceed,True,False,True,False,True
2111622402,10.1017/s0142716412000501,2012.0,article,Applied Psycholinguistics,An eye-tracking study of learned attention in second language acquisition,False,proceed,True,False,False,False,False
2123868479,10.1177/1091142114537893,2014.0,article,Public Finance Review,A Replication of “Millionaire Migration and State Taxation of Top Incomes,False,proceed,True,False,False,False,True
2946425997,10.1002/pon.5126,2019.0,article,Psycho-Oncology,A randomized control trial of stress management for caregivers of stem cell transplant patients: Effect on patient quality of life and caregiver distress,False,proceed,True,False,True,False,False
3136135208,10.3390/vision5020017,2021.0,article,Vision,The Interpretation of E-Motions in Faces and Bodies Derived from Static Artworks by Individuals with High Functioning Autistic Spectrum,False,proceed,False,False,True,False,False
2784211509,10.1038/s41598-017-18950-2,2018.0,article,Scientific Reports,Role of subcortical structures on cognitive and social function in schizophrenia,False,proceed,True,True,True,False,False
1537292431,10.1111/jns.12110,2015.0,review,Journal of the Peripheral Nervous System,Genetic determinants of chronic oxaliplatin‐induced peripheral neurotoxicity: a genome‐wide study replication and meta‐analysis,False,proceed,True,True,True,False,True
4390279359,10.1002/jae.3021,2023.0,article,Journal of Applied Econometrics,Does paid parental leave affect children's schooling outcomes? Replicating Danzer and Lavy (2018),False,proceed,True,True,False,False,True
2034605086,10.1002/bem.2250160208,1995.0,article,Bioelectromagnetics,Melatonin and puberty in female lambs exposed to EMF: A replicate study,False,proceed,True,True,False,False,True
2152327356,10.1017/s0958344004001715,2004.0,article,ReCALL,<i>A multivariate analysis of secondary students’ experience of web-based language acquisition</i>,False,proceed,True,False,False,False,False
2773667286,10.5018/economics-ejournal.ja.2018-34,2018.0,article,Economics,"Replicating “Predicting the present with Google trends” by Hyunyoung Choi and Hal Varian (The Economic Record, 2012)",False,proceed,True,False,False,False,True
4414950550,10.1101/2025.10.06.25337371,2025.0,preprint,medRxiv,"Does anodal tDCS over M1 really enhance motor sequence learning? A non-replication of earlier findings in a double-blind, pre-registered large-sample study in humans",False,proceed,False,True,True,True,True
4280511183,10.3389/fpsyg.2022.828081,2022.0,article,Frontiers in Psychology,"Pandemic or Not, Worker Subjective Wellbeing Pivots About the Living Wage Point: A Replication, Extension, and Policy Challenge in Aotearoa New Zealand",False,proceed,False,True,False,False,True
4224987307,10.3389/fnint.2022.847824,2022.0,article,Frontiers in Integrative Neuroscience,Vascular Health Is Associated With Functional Connectivity Decline in Higher-Order Networks of Older Adults,False,proceed,True,False,True,False,False
1896730476,10.1111/j.1467-9922.2012.00693.x,2012.0,article,Language Learning,Reinvestigating the Noticing Function of Output,False,proceed,True,True,True,False,True
2024905513,10.1159/000218076,2009.0,article,Neuropsychobiology,"&lt;i&gt;DTNBP1, NRG1, DAOA&lt;/i&gt;, &lt;i&gt;DAO&lt;/i&gt; and &lt;i&gt;GRM3&lt;/i&gt; Polymorphisms and Schizophrenia: An Association Study",False,proceed,False,True,True,False,False
2034234310,10.1111/1540-4781.00152,2002.0,article,Modern Language Journal,Promoting Openness toward Culture Learning: Ethnographic Interviews for Students of Spanish,False,proceed,True,False,False,False,False
2603418347,10.1038/s41525-017-0011-x,2017.0,article,npj Genomic Medicine,Pitfalls of exome sequencing: a case study of the attribution of HABP2 rs7080536 in familial non-medullary thyroid cancer,False,proceed,True,False,True,False,False
4402995409,10.1177/02698811241279022,2024.0,article,Journal of Psychopharmacology,Unidentified <i>CYP2D6</i> genotype does not affect pharmacological treatment for patients with first episode psychosis,False,proceed,True,True,True,True,False
2397381542,10.1097/mpg.0000000000000880,2015.0,review,Journal of Pediatric Gastroenterology and Nutrition,Association Analysis of <i>SLC6A20</i> Polymorphisms With Hirschsprung Disease,False,proceed,True,False,True,False,False
2053323942,10.1002/ijc.23448,2008.0,article,International Journal of Cancer,Consortium analysis of 7 candidate SNPs for ovarian cancer,False,proceed,False,False,False,False,False
