pair_id,doi_r,title_r,abstract_r,year_r,authors_r,journal_r,url_r,openalex_id_r,source,ref_r,paper_type,filter_method,filter_evidence,filter_confidence,original_match_type,original_match_confidence,classify_llm_model,oa_work_id_r,oa_work_id_o,study_r,doi_o,title_o,study_o,year_o,authors_o,ref_o,bibtex_ref_o,bibtex_ref_r,link_method,link_evidence,link_confidence,link_llm_model,screen_categories,doi_o_verification,pdf_source,pdf_url,pdf_name,parse_method,outcome,outcome_phrase,outcome_confidence,out_quote_source,outcome_reasoning,outcome_computation,outcome_computational_quote,out_quote_computational_source,outcome_robustness,outcome_robustness_quote,out_quote_robust_source,outcome_llm_model,type,original_rank,n_originals,study_status,study_status_reasoning,study_status_model,osf_type,outcome_keyword_guess
f40b67aa581194b69a23692b92cd68fc,10.1016/j.neurobiolaging.2014.12.012,Assessment of RIT2 rs12456492 association with Parkinson's disease in Mainland China,"A recent meta-analysis of genome-wide association studies in Parkinson's disease (PD) has identified the rs12456492 variant in RIT2 as a new susceptibility loci. Because the characteristics of this locus in a Han Chinese population from mainland China was still unknown, we performed a case-control replication study in this population and investigated RIT2 rs12456492 variant in a large cohort of Chinese Han individuals. In total, 933 subjects comprising 460 PD patients and 473 control subjects were genotyped. We found a significant difference in the distributions of genotype and allele between PD and control groups (genotype p = 0.008, allele p = 0.007, odds ratio = 1.296, 95% confidence interval = 1.075-1.563). This study replicates the association between rs12456492 variant and risk of developing PD in a Han Chinese population.",2015,,,,https://openalex.org/W2064899612,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2015, title={Assessment of RIT2 rs12456492 association with Parkinson's disease in Mainland China}, year={2015}, doi={10.1016/j.neurobiolaging.2014.12.012}, url={https://doi.org/10.1016/j.neurobiolaging.2014.12.012}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
7c527501b4d5fd20aa27ed96ea11dec1,10.1016/j.neurobiolaging.2018.03.027,No association between 5 new GWAS-linked loci in Parkinson's disease and multiple system atrophy in a Chinese population,"Recently, 17 new Parkinson's disease (PD) risk loci were identified in a genome-wide association studies meta-analysis in Caucasians; however, their association with PD in Chinese patients is largely unknown. Therefore, we performed a replication study of 5 of the most commonly identified candidate variants, including SORBS3 rs2280104, SCN3A rs353116, TOX3 rs4784227, GLAC rs8005172, and ZNF184 rs9468199, in a large sample of patients with PD (1506) and multiple system atrophy (MSA, 496) in a Chinese population. These 5 variants were found to not be associated with PD and MSA in the Chinese population. Our results suggest that these variants are not risk factors for PD or MSA in the Chinese population.",2018,,,,https://openalex.org/W2796151580,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2018, title={No association between 5 new GWAS-linked loci in Parkinson's disease and multiple system atrophy in a Chinese population}, year={2018}, doi={10.1016/j.neurobiolaging.2018.03.027}, url={https://doi.org/10.1016/j.neurobiolaging.2018.03.027}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
e4330e781a19e18f361b4b48e53248d8,10.1016/j.neurobiolaging.2018.09.012,Association of NIPA1 repeat expansions with amyotrophic lateral sclerosis in a large international cohort,"NIPA1 (nonimprinted in Prader-Willi/Angelman syndrome 1) mutations are known to cause hereditary spastic paraplegia type 6, a neurodegenerative disease that phenotypically overlaps to some extent with amyotrophic lateral sclerosis (ALS). Previously, a genomewide screen for copy number variants found an association with rare deletions in NIPA1 and ALS, and subsequent genetic analyses revealed that long (or expanded) polyalanine repeats in NIPA1 convey increased ALS susceptibility. We set out to perform a large-scale replication study to further investigate the role of NIPA1 polyalanine expansions with ALS, in which we characterized NIPA1 repeat size in an independent international cohort of 3955 patients with ALS and 2276 unaffected controls and combined our results with previous reports. Meta-analysis on a total of 6245 patients with ALS and 5051 controls showed an overall increased risk of ALS in those with expanded (>8) GCG repeat length (odds ratio = 1.50, p = 3.8×10-5). Together with previous reports, these findings provide evidence for an association of an expanded polyalanine repeat in NIPA1 and ALS.",2019,,,,https://openalex.org/W2893907256,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2019, title={Association of NIPA1 repeat expansions with amyotrophic lateral sclerosis in a large international cohort}, year={2019}, doi={10.1016/j.neurobiolaging.2018.09.012}, url={https://doi.org/10.1016/j.neurobiolaging.2018.09.012}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
94cfc30bf4b78180f0813d9ba6e3a869,10.1016/j.neuroimage.2008.04.023,Subcortical processes of motor response inhibition during a stop signal task,"Previous studies have delineated the neural processes of motor response inhibition during a stop signal task, with most reports focusing on the cortical mechanisms. A recent study highlighted the importance of subcortical processes during stop signal inhibition in 13 individuals and suggested that the subthalamic nucleus (STN) may play a role in blocking response execution (Aron and Poldrack, 2006. Cortical and subcortical contributions to Stop signal response inhibition: role of the subthalamic nucleus. J Neurosci 26, 2424-2433). Here in a functional magnetic resonance imaging (fMRI) study we replicated the finding of greater activation in the STN during stop (success or error) trials, compared to go trials, in a larger sample of subjects (n=30). However, since a contrast between stop and go trials involved processes that could be distinguished from response inhibition, the role of subthalamic activity during stop signal inhibition remained to be specified. To this end we followed an alternative strategy to isolate the neural correlates of response inhibition (Li et al., 2006a. Imaging response inhibition in a stop signal task--neural correlates independent of signal monitoring and post-response processing. J Neurosci 26, 186-192). We compared individuals with short and long stop signal reaction time (SSRT) as computed by the horse race model. The two groups of subjects did not differ in any other aspects of stop signal performance. We showed greater activity in the short than the long SSRT group in the caudate head during stop successes, as compared to stop errors. Caudate activity was positively correlated with medial prefrontal activity previously shown to mediate stop signal inhibition. Conversely, bilateral thalamic nuclei and other parts of the basal ganglia, including the STN, showed greater activation in subjects with long than short SSRT. Thus, fMRI delineated contrasting roles of the prefrontal-caudate and striato-thalamic activities in mediating motor response inhibition.",2008,,,,https://openalex.org/W2030600687,,,replication,screen,,high,single_original,low,,,,,10.1523/jneurosci.4682-05.2006,Cortical and Subcortical Contributions to Stop Signal Response Inhibition: Role of the Subthalamic Nucleus,,2006,"Aron, A. R.; Poldrack, R. A.","Aron, A. R., & Poldrack, R. A. (2006). Cortical and Subcortical Contributions to Stop Signal Response Inhibition: Role of the Subthalamic Nucleus. Journal of Neuroscience, 26(9), 2424–2433. https://doi.org/10.1523/jneurosci.4682-05.2006","@article{Aron_2006, title={Cortical and Subcortical Contributions to Stop Signal Response Inhibition: Role of the Subthalamic Nucleus}, author={Aron, A. R. and Poldrack, R. A.}, journal={Journal of Neuroscience}, volume={26}, number={9}, pages={2424--2433}, year={2006}, doi={10.1523/jneurosci.4682-05.2006}, url={https://doi.org/10.1523/jneurosci.4682-05.2006}}","@misc{Unknown_2008, title={Subcortical processes of motor response inhibition during a stop signal task}, year={2008}, doi={10.1016/j.neuroimage.2008.04.023}, url={https://doi.org/10.1016/j.neuroimage.2008.04.023}}",single_candidate_after_requery,,medium,,,,,,,,,,,abstract,,,,,,,,keyword,replication,1,1,,,,,successful
e8aed7fca3b3aab01bd04d10e3fef312,10.1016/j.neuroimage.2011.09.075,Reduced phase locking to slow amplitude modulation in adults with dyslexia: An MEG study,"Perception of speech at multiple temporal scales is important for the efficient extraction of meaningful phonological elements. Individuals with developmental dyslexia have difficulty in the accurate neural representation of phonological aspects of speech, across languages. Recently, it was proposed that these difficulties might arise in part because of impaired phase locking to the slower modulations in the speech signal (<10 Hz), which would affect syllabic parsing and segmentation of the speech stream (the ""temporal sampling"" hypothesis, Goswami, 2011). Here we measured MEG responses to different rates of amplitude modulated white noise in adults with and without dyslexia. In line with the temporal sampling hypothesis, different patterns of phase locking to amplitude modulation at the delta rate of 2 Hz were found when comparing participants with dyslexia to typically-reading participants. Typical readers exhibited better phase locking to slow modulations in right auditory cortex, whereas adults with dyslexia showed more bilateral phase locking. The results suggest that oscillatory phase locking mechanisms for slower temporal modulations are atypical in developmental dyslexia.",2012,,,,https://openalex.org/W2062855150,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2012, title={Reduced phase locking to slow amplitude modulation in adults with dyslexia: An MEG study}, year={2012}, doi={10.1016/j.neuroimage.2011.09.075}, url={https://doi.org/10.1016/j.neuroimage.2011.09.075}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
55d17b8ea2960d487c9e05c322e28553,10.1016/j.neuropsychologia.2017.02.016,Focused stimulation of dorsal subthalamic nucleus improves reactive inhibitory control of action impulses,"Frontal-basal ganglia circuitry dysfunction caused by Parkinson's disease impairs important executive cognitive processes, such as the ability to inhibit impulsive action tendencies. Subthalamic Nucleus Deep Brain Stimulation in Parkinson's disease improves the reactive inhibition of impulsive actions that interfere with goal-directed behavior. An unresolved question is whether this effect depends on stimulation of a particular Subthalamic Nucleus subregion. The current study aimed to 1) replicate previous findings and additionally investigate the effect of chronic versus acute Subthalamic Nucleus stimulation on inhibitory control in Parkinson's disease patients off dopaminergic medication 2) test whether stimulating Subthalamic Nucleus subregions differentially modulate proactive response control and the proficiency of reactive inhibitory control. In the first experiment, twelve Parkinson's disease patients completed three sessions of the Simon task, Off Deep brain stimulation and medication, on acute Deep Brain Stimulation and on chronic Deep Brain Stimulation. Experiment 2 consisted of 11 Parkinson's disease patients with Subthalamic Nucleus Deep Brain Stimulation (off medication) who completed two testing sessions involving of a Simon task either with stimulation of the dorsal or the ventral contact in the Subthalamic Nucleus. Our findings show that Deep Brain Stimulation improves reactive inhibitory control, regardless of medication and regardless of whether it concerns chronic or acute Subthalamic Nucleus stimulation. More importantly, selective stimulation of dorsal and ventral subregions of the Subthalamic Nucleus indicates that especially the dorsal Subthalamic Nucleus circuitries are crucial for modulating the reactive inhibitory control of motor actions.",2017,,,,https://openalex.org/W2591558431,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2017, title={Focused stimulation of dorsal subthalamic nucleus improves reactive inhibitory control of action impulses}, year={2017}, doi={10.1016/j.neuropsychologia.2017.02.016}, url={https://doi.org/10.1016/j.neuropsychologia.2017.02.016}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
5a809f255aa1c051b9abcea16da335c2,10.1016/j.ophtha.2012.07.078,Matrix Metalloproteinases and Educational Attainment in Refractive Error,"PurposeA previous study of Old Order Amish families showed an association of ocular refraction with markers proximal to matrix metalloproteinase (MMP) genes MMP1 and MMP10 and intragenic to MMP2. A candidate gene replication study of association between refraction and single nucleotide polymorphisms (SNPs) within these genomic regions was conducted.DesignCandidate gene genetic association study.ParticipantsTwo thousand participants drawn from the Age-Related Eye Disease Study (AREDS) were chosen for genotyping. After quality-control filtering, 1912 individuals were available for analysis.MethodsMicroarray genotyping was performed using the HumanOmni 2.5 bead array (Illumina, Inc., San Diego, CA). Single nucleotide polymorphisms originally typed in the previous Amish association study were extracted for analysis. In addition, haplotype tagging SNPs were genotyped using TaqMan assays. Quantitative trait association analyses of mean spherical equivalent refraction were performed on 30 markers using linear regression models and an additive genetic risk model while adjusting for age, sex, education, and population substructure. Post hoc analyses were performed after stratifying on a dichotomous education variable. Pointwise (P(emp)) and multiple-test study-wise (P(multi)) significance levels were calculated empirically through permutation.Main outcome measuresMean spherical equivalent refraction was used as a quantitative measure of ocular refraction.ResultsThe mean age and ocular refraction were 68 years (standard deviation [SD], 4.7 years) and +0.55 diopters (D; SD, 2.14 D), respectively. Pointwise statistical significance was obtained for rs1939008 (P(emp) = 0.0326). No SNP attained statistical significance after correcting for multiple testing. In stratified analyses, multiple SNPs reached pointwise significance in the lower-education group: 2 of these were statistically significant after multiple testing correction. The 2 highest-ranking SNPs in Amish families (rs1939008 and rs9928731) showed pointwise P(emp)ConclusionsThis study showed suggestive evidence of replication of an association signal for ocular refraction to a marker between MMP1 and MMP10. Evidence of a gene-environment interaction between previously reported markers and education on refractive error also was shown. Variants in MMP1 through MMP10 and MMP2 regions seem to affect population variation in ocular refraction in environmental conditions less favorable for myopia development.",2013,,,,https://openalex.org/W109092171,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2013, title={Matrix Metalloproteinases and Educational Attainment in Refractive Error}, year={2013}, doi={10.1016/j.ophtha.2012.07.078}, url={https://doi.org/10.1016/j.ophtha.2012.07.078}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
dc2aa97f0d63edea9ea35cce24f68dfa,10.1016/j.parkreldis.2007.11.002,Reappraisal of the role of the DRD3 gene in essential tremor,"ObjectivesAnalyze the distribution of polymorphism in the dopamine receptor D3 (DRD3) gene, which was previously reported as a susceptibility risk for essential tremor (ET), in a large cohort of ET.MethodsThe role of 312G>A DRD3 polymorphism was analyzed using linkage analysis, association study and transmission disequilibrium test in a group of 433 ET patients, and two unrelated control groups with 121 and 151 individuals.ResultsAllelic frequencies of glycine and serine forms of the DRD3 gene did not differ between patients and both control groups, and were in Hardy-Weinberg equilibrium. Linkage analysis identified obligatory recombinants in every large pedigree, even in those with relatively high frequency of glycine allele, thus excluding the linkage to this locus. Both alleles were transmitted with an equal likelihood to affected offspring. We also failed to replicate the relationship between glycine homozygosity and an earlier age of onset or more severe tremor course.ConclusionsOur comprehensive genetic analysis in a large ET cohort strongly argues against the role of the DRD3 gene in ET pathogenesis.",2008,,,,https://openalex.org/W2046302327,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2008, title={Reappraisal of the role of the DRD3 gene in essential tremor}, year={2008}, doi={10.1016/j.parkreldis.2007.11.002}, url={https://doi.org/10.1016/j.parkreldis.2007.11.002}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
bd66f84ea3fc05e57719aea501118c84,10.1016/j.pnpbp.2006.02.008,Brain-derived neurotrophic factor gene (BDNF) variants and schizophrenia: An association study,"Polymorphisms in the brain-derived neurotrophic factor (BDNF) gene have been suggested to be associated with schizophrenia. In a replication attempt, Swedish patients with schizophrenia (n=187) and control subjects (n=275) were assessed for four BDNF gene polymorphisms. There were no significantly different allele, genotype or haplotype frequencies between cases or controls. Neither were there any differences when schizophrenic patients were sub-divided with regard to a number of different clinical variables, although a small group of psychotic patients with prominent affective features displayed higher frequencies of the less common alleles of the Val66Met and 11757 G/C polymorphisms compared to controls. The present Swedish results do not verify previous associations between putative functional BDNF gene polymorphisms and schizophrenia. However, when combined with previous studies meta-analyses indicated that the BDNF 270 T-allele and the Val66Met homozygous state were associated with the disorder. Thus, the BDNF gene may confer susceptibility to schizophrenia. Additional studies are warranted to shed further light on this possibility.",2006,,,,https://openalex.org/W2024900156,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2006, title={Brain-derived neurotrophic factor gene (BDNF) variants and schizophrenia: An association study}, year={2006}, doi={10.1016/j.pnpbp.2006.02.008}, url={https://doi.org/10.1016/j.pnpbp.2006.02.008}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
45e28ce30811944bef2c37b19f19cd20,10.1016/j.pnpbp.2011.09.003,Impaired functioning in euthymic patients with bipolar disorder — HSV-1 as a predictor,"There is a possible association between infectious agents and psychiatric disorders. Previous studies in the US provided evidence for cognitive impairment correlated with Herpes simplex virus type 1 (HSV-1) infection. For a replication study in Europe we chosed individuals diagnosed with bipolar disorder to analyse the correlation with HSV-1 infection. Antibody prevalence was analyzed by using solid phase immunoassay techniques. Cognitive functioning was tested with the Repeatable Battery for the Assessment of Neuropsychological Status (RBANS) Form A, the Trail Making Test A&B, and two subtests from the WAIS III: the Letter Number Sequencing Task and the subtest on information. History and psychopathology was assessed using structured interviews and validated rating scales (SCID, HRSD-21, YMRS, PANSS). Additionally, we investigated social functioning and quality of life using self-assessment-scales (SAS, LQLP). Prevalence rates of antibodies against diverse infectious agents did not differ significantly between patients and controls. We found a significant correlation between cognitive impairment in patients with bipolar disorder and the prevalence of antibodies directed against HSV-1. Cognitive functions were significantly impaired including language, attention, and immediate memory. The results of this study confirm previous findings suggesting that HSV-1 affects cognitive functions in patients with bipolar disorder. This may also result in more impaired functioning, less quality of life and difficulties in social adjustment.",2012,,,,https://openalex.org/W2016260633,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2012, title={Impaired functioning in euthymic patients with bipolar disorder — HSV-1 as a predictor}, year={2012}, doi={10.1016/j.pnpbp.2011.09.003}, url={https://doi.org/10.1016/j.pnpbp.2011.09.003}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
628d3d9b0ecd0eb8dbaed6ac48db84ee,10.1016/j.pscychresns.2005.05.008,Reduced hippocampal volume among adolescents with alcohol use disorders without psychiatric comorbidity,"Studies have suggested that teens with alcohol use disorder (AUD) can demonstrate memory deficits, but the underlying neuroanatomical substrates are unclear. The hippocampus is crucial to intact memory functioning, and it actively develops during adolescence. The current study attempted to replicate and extend previous findings suggesting that adolescents with AUD show smaller hippocampal volumes than healthy adolescents. Manual tracings of bilateral hippocampi were performed on structural magnetic resonance images of 14 adolescents (ages 15 to 17 years) with AUD and 17 healthy comparison teens. Intracranial, white, and gray matter volumes, as well as memory abilities, were also measured. Results revealed that adolescents with AUD had significantly smaller left hippocampal volumes than healthy teens, even after removal of teens with comorbid conduct disorder from the analyses. In contrast the groups did not differ in right hippocampal, intracranial, gray or white matter volumes, or memory performance. Hippocampal volumes were not related to alcohol-consumption rates. These findings indicate that adolescents with AUD, but free from other psychiatric comorbidities, have reduced left hippocampal volume. Because hippocampal volume did not relate to alcohol use characteristics, it is possible that premorbid volumetric differences could account for some of the observed group differences in hippocampal volume.",2005,,,,https://openalex.org/W1968114242,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2005, title={Reduced hippocampal volume among adolescents with alcohol use disorders without psychiatric comorbidity}, year={2005}, doi={10.1016/j.pscychresns.2005.05.008}, url={https://doi.org/10.1016/j.pscychresns.2005.05.008}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
f66986f8a9987b62fcd929a47ac2e996,10.1016/j.psychres.2011.01.012,Anticipatory vs. consummatory pleasure: What is the nature of hedonic deficits in schizophrenia?,"Recent research has distinguished between anticipatory and consummatory pleasure. In the current study, we examined the psychometric properties of the Temporal Experience of Pleasure Scale (TEPS) to determine whether reliability and validity findings reported in previous research replicate in an additional sample of schizophrenia patients. Participants included 86 individuals with schizophrenia and 59 demographically matched healthy controls. Inconsistent with previous research, patients differed from controls in their reports of consummatory (TEPS-CON), but not anticipatory (TEPS-ANT) pleasure. We also failed to replicate some important correlational findings reported in previous research indicating relationships between the TEPS-ANT subscale and external validators. Analyses of the stability of the TEPS subscales were conducted in a sub-group of patients (n=19), and indicated excellent stability for the TEPS-CON (ICC (intraclass correlation coefficient)=0.93), but somewhat lower stability for the TEPS-ANT subscale (ICC=0.74). These findings suggest that additional studies are needed using the TEPS, as well as other measures, to determine the nature of anhedonia in individuals with schizophrenia.",2011,,,,https://openalex.org/W2056111948,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2011, title={Anticipatory vs. consummatory pleasure: What is the nature of hedonic deficits in schizophrenia?}, year={2011}, doi={10.1016/j.psychres.2011.01.012}, url={https://doi.org/10.1016/j.psychres.2011.01.012}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
8938dd41b4368f55ee6a53a1030e9b7b,10.1016/j.psyneuen.2016.08.017,"Behavioral, pharmacological and neuroanatomical analysis of serotonin 2C receptor agonism on maternal behavior in rats","As a highly motivated social behavior, maternal behavior in rats has been routinely used to study psychoactive drugs for clinical, neuroscience and pharmacological purposes. Recent evidence indicates that acute activation of serotonin 2C (5-HT2C) receptors causes a disruption of rat maternal behavior. The present study was designed to elucidate the behavioral, pharmacological mechanisms and neuroanatomical basis of this 5-HT2C effect. First, we replicated the finding that acute MK212 injection (2.0mg/kg, a highly selective 5-HT2C agonist) disrupts maternal behavior, especially on pup retrieval. Interestingly, this disruption was significantly attenuated by 4-h pup separation (a procedure putatively increased maternal motivation). MK212 also suppressed food retrieval, indicating that it has a general effect on motivated behaviors. Second, we showed that MK212 disrupts maternal behavior by specifically activating 5-HT2C receptor, as pretreatment with a 5-HT2C receptor antagonist SB242084 (0.6 and 1.0mg/kg) alleviated MK212-induced disruption on pup retrieval. Third, we microinjected MK212 into various brain regions implicated in the regulation of maternal behavior: nucleus accumbens shell (25, 75, 250ng/0.5μl/side), medial prefrontal cortex (25 and 250ng, 1, 2 and 5μg/0.5μl/side), and medial preoptic area (MPOA, 75ng, 1 and 5μg/0.5μl/side). Pup retrieval and other maternal responses were not affected by any of these manipulations. Finally, we used c-Fos immunohistochemistry to identify the central mechanisms of the acute and repeated MK212 effects on maternal behavior. Acute MK212 (2.0mg/kg) disrupted pup retrieval and concurrently decreased c-Fos expression in the ventral part of lateral septal nucleus (LSv), MPOA, dentate gyrus (DG) and dorsal raphe (DR), but increased it in the central amygdala (CeA). Five days of repeated MK212 (2.0mg/kg) treatment produced a persistent disruption of pup retrieval and only decreased c-Fos expression in the DR. These findings not only confirm a role of 5-HT2C receptor in rat maternal behavior, but also suggest that the coordinated 5-HT2C activity in various limbic (e.g., LSv, DG, CeA), hypothalamic regions (e.g., MPOA) and brainstem areas (e.g. DR), is likely involved in the mediation of important psychological processes (e.g. motor function, motivation) necessary for the normal expression of maternal behavior.",2016,,,,https://openalex.org/W2515583174,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2016, title={Behavioral, pharmacological and neuroanatomical analysis of serotonin 2C receptor agonism on maternal behavior in rats}, year={2016}, doi={10.1016/j.psyneuen.2016.08.017}, url={https://doi.org/10.1016/j.psyneuen.2016.08.017}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
3bbdc795e4d71dd93137dfe69f7be44a,10.1016/j.psyneuen.2017.03.005,Revisiting the impact of OXTR rs53576 on empathy: A population-based study and a meta-analysis,"Oxytocin in the brain is related to empathy, which refers to the ability to understand and share others' internal states or responses. Previous studies have investigated the impact of OXTR rs53576, the most intensively examined polymorphism in the oxytocin receptor (OXTR) gene, on individual differences in empathy. However, these studies produced inconsistent results. In the current study, we reexamined the association of OXTR rs53576 with empathy in a relatively large population (N=1830) and also evaluated the association by a comprehensive meta-analysis (N=6631, 13 independent samples). The replication study indicated that OXTR rs53576 was indeed associated with individual differences in empathy. Individuals with a greater number of G alleles showed better empathic ability, particularly in fantasizing other's feelings and actions. The meta-analysis not only confirmed this association, but also indicated that the impact of this polymorphism was significant in both Europeans and Asians. These findings provide convincing evidence for the impact of OXTR rs53576 on empathy, highlighting the importance of OXTR gene in individuals' social cognition.",2017,,,,https://openalex.org/W2592165734,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2017, title={Revisiting the impact of OXTR rs53576 on empathy: A population-based study and a meta-analysis}, year={2017}, doi={10.1016/j.psyneuen.2017.03.005}, url={https://doi.org/10.1016/j.psyneuen.2017.03.005}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
ab6c9619653f5169dfd5bd63da7fd832,10.1016/j.psyneuen.2020.104787,Automatic Imitation in Comorbid PTSD &amp; Alcohol Use Disorder and Controls: an RCT of Intranasal Oxytocin,"IntroductionMimicking movements of others makes both the imitating and imitated partners feel closer. Oxytocin may increase focus on others and has been shown to increase automatic imitation in healthy controls (HC). However, this has not been replicated, and oxytocin's effects on automatic imitation have not been demonstrated in clinical populations. This study attempts to replicate effects on HC and examine effects on people with comorbid posttraumatic stress disorder and alcohol use disorder (PTSD-AUD).MethodsFifty-four males with PTSD-AUD and 43 male HC received three intranasal treatment conditions (placebo, oxytocin 20 International Units (IU), and oxytocin 40 IU) in a randomized order, across three separate testing days, as part of a double-blind, crossover parent study. At 135 min post-administration, each performed the imitation-inhibition task, which quantifies automatic imitation as the congruency effect (CE). After exclusions, the final analyzed data set included 49 participants with PTSD-AUD and 38 HC.ResultsIn HC, oxytocin 20 IU demonstrated a statistically significant increase in CE, and 40 IU showed a trend-level increase. In PTSD-AUD, oxytocin did not significantly increase CE. Post-hoc analysis showed the PTSD-AUD group had higher CE than HC on placebo visits.DiscussionOur data suggest PTSD-AUD is associated with higher automatic imitation than HC in the absence of oxytocin administration. We successfully replicated findings that oxytocin increases automatic imitation in HC. This demonstrates an unconscious motor effect induced by oxytocin, likely relevant to more complex forms of imitative movements, which have the potential to improve social connection. We did not find a significant effect of oxytocin on automatic imitation in PTSD-AUD. Future research should examine imitation in both sexes, at peak oxytocin levels, and on increasingly complex forms of imitation.",2020,,,,https://openalex.org/W3039456772,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2020, title={Automatic Imitation in Comorbid PTSD &amp; Alcohol Use Disorder and Controls: an RCT of Intranasal Oxytocin}, year={2020}, doi={10.1016/j.psyneuen.2020.104787}, url={https://doi.org/10.1016/j.psyneuen.2020.104787}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
3e8eb4958065f1a42924fb315a1fb342,10.1016/j.rmed.2014.05.017,Lack of association between KIR and HLA-C type and susceptibility to idiopathic bronchiectasis,"IntroductionIdiopathic bronchiectasis is a poorly defined disease characterised by persistent inflammation, infection and progressive lung damage. Natural killer (NK) cells provide a major defense against infection, through the interaction of their surface receptors, including the activating and inhibitory killer immunoglobulin-like receptors (KIR), and human leukocyte antigens (HLA) class I molecules. Homozygosity for HLA-C has been shown in a single study to confer increased genetic susceptibility to idiopathic bronchiectasis. We aimed to assess whether the KIR and HLA repertoire, alone or in combination, may influence the risk of developing idiopathic bronchiectasis, in an independent replication study.MethodsIn this prospective, observational, case-control association study, 79 idiopathic bronchiectasis patients diagnosed following extensive aetiological investigation were compared with 98 anonymous, healthy, age, sex and ethnically-matched controls attending blood donor sessions in the same geographical location. DNA extraction was performed according to standardised techniques. Determination of presence or absence of KIR genes was performed by a sequence specific oligonucleotide probe method. Allele frequencies for the proposed KIR, HLA-B and HLA-C risk alleles both individually and in combinations were compared.ResultsWe found no significant differences in allele frequency between the idiopathic bronchiectasis and control samples, whether considering HLA-C group homozygosity alone or in combination with the KIR type.DiscussionOur results do not show an association between HLA-C and KIR and therefore do not confirm previous positive findings. This may be explained by the lower frequency of HLA-C1 group homozygosity in the control population of the previous study (27.2%), compared to 42.3% in our study, which is consistent with the genetic profiling of control groups across the UK. The previous positive association study may therefore have been driven by an anomalous control group. Further larger prospective multicentre replication studies are needed to determine if an association exists.",2014,,,,https://openalex.org/W2129549398,,,replication,screen,,high,single_original,low,,,,,,,,,,,,"@misc{Unknown_2014, title={Lack of association between KIR and HLA-C type and susceptibility to idiopathic bronchiectasis}, year={2014}, doi={10.1016/j.rmed.2014.05.017}, url={https://doi.org/10.1016/j.rmed.2014.05.017}}",target_pending,,low,,,,,,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1,,,,,
